# W [GeV]    S_yy [GeV^-1]
1.000000e+01    5.015332e-04
1.047129e+01    4.831630e-04
1.096478e+01    4.135265e-04
1.148154e+01    3.727371e-04
1.202264e+01    4.507370e-04
1.258925e+01    3.326400e-04
1.318257e+01    3.296844e-04
1.380384e+01    3.161857e-04
1.445440e+01    2.861805e-04
1.513561e+01    2.611167e-04
1.584893e+01    2.576330e-04
1.659587e+01    2.406653e-04
1.737801e+01    2.346712e-04
1.819701e+01    1.943354e-04
1.905461e+01    2.018187e-04
1.995262e+01    1.735719e-04
2.089296e+01    1.648911e-04
2.187762e+01    1.566084e-04
2.290868e+01    1.541584e-04
2.398833e+01    1.320283e-04
2.511886e+01    1.281424e-04
2.630268e+01    1.148467e-04
2.754229e+01    1.058797e-04
2.884032e+01    9.903585e-05
3.019952e+01    9.305171e-05
3.162278e+01    8.744449e-05
3.311311e+01    7.905618e-05
3.467369e+01    7.700185e-05
3.630781e+01    6.977666e-05
3.801894e+01    6.414630e-05
3.981072e+01    5.808563e-05
4.168694e+01    5.533045e-05
4.365158e+01    4.940149e-05
4.570882e+01    4.544103e-05
4.786301e+01    4.324733e-05
5.011872e+01    3.920571e-05
5.248075e+01    3.795163e-05
5.495409e+01    3.289903e-05
5.754399e+01    3.130115e-05
6.025596e+01    2.852110e-05
6.309573e+01    2.558290e-05
6.606934e+01    2.250584e-05
6.918310e+01    2.237180e-05
7.244360e+01    1.954754e-05
7.585776e+01    1.860617e-05
7.943282e+01    1.604052e-05
8.317638e+01    1.471221e-05
8.709636e+01    1.403272e-05
9.120108e+01    1.227253e-05
9.549926e+01    1.133077e-05
1.000000e+02    1.031298e-05
1.047129e+02    9.039661e-06
1.096478e+02    8.203246e-06
1.148154e+02    7.626974e-06
1.202264e+02    6.790564e-06
1.258925e+02    5.943846e-06
1.318257e+02    5.595817e-06
1.380384e+02    4.803148e-06
1.445440e+02    4.322124e-06
1.513561e+02    3.836347e-06
1.584893e+02    3.242554e-06
1.659587e+02    3.009028e-06
1.737801e+02    2.728093e-06
1.819701e+02    2.260760e-06
1.905461e+02    2.005216e-06
1.995262e+02    1.872432e-06
2.089296e+02    1.576607e-06
2.187762e+02    1.345046e-06
2.290868e+02    1.158174e-06
2.398833e+02    1.034993e-06
2.511886e+02    8.469310e-07
2.630268e+02    7.663151e-07
2.754229e+02    6.490413e-07
2.884032e+02    5.297496e-07
3.019952e+02    4.641925e-07
3.162278e+02    3.794220e-07
3.311311e+02    3.207464e-07
3.467369e+02    2.686008e-07
3.630781e+02    2.125256e-07
3.801894e+02    1.716151e-07
3.981072e+02    1.416078e-07
4.168694e+02    1.145004e-07
4.365158e+02    9.050690e-08
4.570882e+02    7.087279e-08
4.786301e+02    5.486672e-08
5.011872e+02    4.363069e-08
5.248075e+02    3.225174e-08
5.495409e+02    2.200524e-08
5.754399e+02    1.740986e-08
6.025596e+02    1.219543e-08
6.309573e+02    8.254268e-09
6.606934e+02    5.523678e-09
6.918310e+02    3.478569e-09
7.244360e+02    2.157636e-09
7.585776e+02    1.302650e-09
7.943282e+02    7.380842e-10
8.317638e+02    3.821006e-10
8.709636e+02    1.456036e-10
9.120108e+02    4.416335e-11
9.549926e+02    1.703921e-11
1.000000e+03    2.130898e-12
