# W [GeV]    S_yy [GeV^-1]
1.000000e+01    1.078737e-03
1.047129e+01    1.010054e-03
1.096478e+01    9.454850e-04
1.148154e+01    8.847950e-04
1.202264e+01    8.277616e-04
1.258925e+01    7.741748e-04
1.318257e+01    7.238365e-04
1.380384e+01    6.765626e-04
1.445440e+01    6.321663e-04
1.513561e+01    5.904908e-04
1.584893e+01    5.513749e-04
1.659587e+01    5.146700e-04
1.737801e+01    4.802355e-04
1.819701e+01    4.479387e-04
1.905461e+01    4.176546e-04
1.995262e+01    3.892647e-04
2.089296e+01    3.626586e-04
2.187762e+01    3.377299e-04
2.290868e+01    3.143800e-04
2.398833e+01    2.925150e-04
2.511886e+01    2.720468e-04
2.630268e+01    2.528921e-04
2.754229e+01    2.349722e-04
2.884032e+01    2.182131e-04
3.019952e+01    2.025450e-04
3.162278e+01    1.879021e-04
3.311311e+01    1.742222e-04
3.467369e+01    1.614467e-04
3.630781e+01    1.495207e-04
3.801894e+01    1.383920e-04
3.981072e+01    1.280116e-04
4.168694e+01    1.183338e-04
4.365158e+01    1.093147e-04
4.570882e+01    1.009134e-04
4.786301e+01    9.309144e-05
5.011872e+01    8.581246e-05
5.248075e+01    7.904230e-05
5.495409e+01    7.274877e-05
5.754399e+01    6.690158e-05
6.025596e+01    6.147220e-05
6.309573e+01    5.643384e-05
6.606934e+01    5.176124e-05
6.918310e+01    4.743068e-05
7.244360e+01    4.341981e-05
7.585776e+01    3.970765e-05
7.943282e+01    3.627447e-05
8.317638e+01    3.310173e-05
8.709636e+01    3.017198e-05
9.120108e+01    2.746885e-05
9.549926e+01    2.497695e-05
1.000000e+02    2.268186e-05
1.047129e+02    2.057000e-05
1.096478e+02    1.862865e-05
1.148154e+02    1.684587e-05
1.202264e+02    1.521045e-05
1.258925e+02    1.371189e-05
1.318257e+02    1.234028e-05
1.380384e+02    1.108659e-05
1.445440e+02    9.941984e-06
1.513561e+02    8.898439e-06
1.584893e+02    7.948360e-06
1.659587e+02    7.084689e-06
1.737801e+02    6.300780e-06
1.819701e+02    5.590447e-06
1.905461e+02    4.947903e-06
1.995262e+02    4.367748e-06
2.089296e+02    3.844950e-06
2.187762e+02    3.374783e-06
2.290868e+02    2.952914e-06
2.398833e+02    2.575211e-06
2.511886e+02    2.237901e-06
2.630268e+02    1.937456e-06
2.754229e+02    1.670598e-06
2.884032e+02    1.434281e-06
3.019952e+02    1.225686e-06
3.162278e+02    1.042213e-06
3.311311e+02    8.814124e-07
3.467369e+02    7.410653e-07
3.630781e+02    6.191083e-07
3.801894e+02    5.136397e-07
3.981072e+02    4.229084e-07
4.168694e+02    3.453053e-07
4.365158e+02    2.793532e-07
4.570882e+02    2.236990e-07
4.786301e+02    1.771047e-07
5.011872e+02    1.384404e-07
5.248075e+02    1.066765e-07
5.495409e+02    8.087712e-08
5.754399e+02    6.019338e-08
6.025596e+02    4.385791e-08
6.309573e+02    3.117940e-08
6.606934e+02    2.153790e-08
6.918310e+02    1.438072e-08
7.244360e+02    9.218885e-09
7.585776e+02    5.624214e-09
7.943282e+02    3.226708e-09
8.317638e+02    1.712280e-09
8.709636e+02    8.205291e-10
9.120108e+02    3.423663e-10
9.549926e+02    1.172487e-10
1.000000e+03    2.967813e-11
