# W [GeV]    S_yy [GeV^-1]
1.000000e+01    8.419778e-04
1.047129e+01    7.890415e-04
1.096478e+01    7.414722e-04
1.148154e+01    6.943812e-04
1.202264e+01    6.515238e-04
1.258925e+01    6.120861e-04
1.318257e+01    0.000000e+00
1.380384e+01    5.370183e-04
1.445440e+01    5.034773e-04
1.513561e+01    4.718390e-04
1.584893e+01    4.410583e-04
1.659587e+01    4.134372e-04
1.737801e+01    3.869998e-04
1.819701e+01    3.623100e-04
1.905461e+01    0.000000e+00
1.995262e+01    3.156439e-04
2.089296e+01    2.956740e-04
2.187762e+01    2.760143e-04
2.290868e+01    2.578666e-04
2.398833e+01    2.402455e-04
2.511886e+01    2.239074e-04
2.630268e+01    2.087739e-04
2.754229e+01    1.948542e-04
2.884032e+01    1.812284e-04
3.019952e+01    0.000000e+00
3.162278e+01    1.570124e-04
3.311311e+01    1.460475e-04
3.467369e+01    1.356773e-04
3.630781e+01    1.260007e-04
3.801894e+01    1.169919e-04
3.981072e+01    1.083217e-04
4.168694e+01    1.004398e-04
4.365158e+01    9.317967e-05
4.570882e+01    8.623481e-05
4.786301e+01    7.953204e-05
5.011872e+01    7.369850e-05
5.248075e+01    6.806666e-05
5.495409e+01    6.279320e-05
5.754399e+01    5.785174e-05
6.025596e+01    0.000000e+00
6.309573e+01    4.908437e-05
6.606934e+01    4.522816e-05
6.918310e+01    4.150349e-05
7.244360e+01    3.810192e-05
7.585776e+01    3.493200e-05
7.943282e+01    3.199942e-05
8.317638e+01    2.929672e-05
8.709636e+01    2.677374e-05
9.120108e+01    2.446964e-05
9.549926e+01    0.000000e+00
1.000000e+02    2.027758e-05
1.047129e+02    1.844207e-05
1.096478e+02    1.675426e-05
1.148154e+02    1.518475e-05
1.202264e+02    1.372853e-05
1.258925e+02    1.242015e-05
1.318257e+02    1.121459e-05
1.380384e+02    1.009500e-05
1.445440e+02    9.080327e-06
1.513561e+02    8.147870e-06
1.584893e+02    7.292236e-06
1.659587e+02    6.515674e-06
1.737801e+02    5.809766e-06
1.819701e+02    5.166549e-06
1.905461e+02    4.587752e-06
1.995262e+02    4.058451e-06
2.089296e+02    3.579010e-06
2.187762e+02    3.152119e-06
2.290868e+02    2.762924e-06
2.398833e+02    2.412551e-06
2.511886e+02    0.000000e+00
2.630268e+02    1.825027e-06
2.754229e+02    1.576120e-06
2.884032e+02    1.356519e-06
3.019952e+02    1.161246e-06
3.162278e+02    9.902973e-07
3.311311e+02    8.381708e-07
3.467369e+02    7.049406e-07
3.630781e+02    5.907070e-07
3.801894e+02    4.909840e-07
3.981072e+02    0.000000e+00
4.168694e+02    3.309389e-07
4.365158e+02    2.679495e-07
4.570882e+02    2.148712e-07
4.786301e+02    1.705896e-07
5.011872e+02    1.333077e-07
5.248075e+02    1.028318e-07
5.495409e+02    7.799407e-08
5.754399e+02    5.809214e-08
6.025596e+02    4.238075e-08
6.309573e+02    3.011215e-08
6.606934e+02    2.080627e-08
6.918310e+02    1.388973e-08
7.244360e+02    8.903826e-09
7.585776e+02    5.431539e-09
7.943282e+02    3.112062e-09
8.317638e+02    0.000000e+00
8.709636e+02    7.889288e-10
9.120108e+02    3.278953e-10
9.549926e+02    1.116777e-10
1.000000e+03    2.807899e-11
