# W [GeV]    S_yy [GeV^-1]
1.000000e+01    1.504723e-03
1.047129e+01    1.403880e-03
1.096478e+01    1.309406e-03
1.148154e+01    1.220919e-03
1.202264e+01    1.138058e-03
1.258925e+01    1.060483e-03
1.318257e+01    9.878735e-04
1.380384e+01    9.199286e-04
1.445440e+01    8.563640e-04
1.513561e+01    7.969121e-04
1.584893e+01    7.413212e-04
1.659587e+01    6.893542e-04
1.737801e+01    6.407879e-04
1.819701e+01    5.954123e-04
1.905461e+01    5.530298e-04
1.995262e+01    5.134544e-04
2.089296e+01    4.765112e-04
2.187762e+01    4.420357e-04
2.290868e+01    4.098731e-04
2.398833e+01    3.798778e-04
2.511886e+01    3.519130e-04
2.630268e+01    3.258502e-04
2.754229e+01    3.015683e-04
2.884032e+01    2.789540e-04
3.019952e+01    2.579003e-04
3.162278e+01    2.383070e-04
3.311311e+01    2.200799e-04
3.467369e+01    2.031306e-04
3.630781e+01    1.873763e-04
3.801894e+01    1.727381e-04
3.981072e+01    1.591438e-04
4.168694e+01    1.465244e-04
4.365158e+01    1.348152e-04
4.570882e+01    1.239565e-04
4.786301e+01    1.138909e-04
5.011872e+01    1.045656e-04
5.248075e+01    9.593055e-05
5.495409e+01    8.793921e-05
5.754399e+01    8.054779e-05
6.025596e+01    7.371530e-05
6.309573e+01    6.740335e-05
6.606934e+01    6.157597e-05
6.918310e+01    5.619952e-05
7.244360e+01    5.124265e-05
7.585776e+01    4.667540e-05
7.943282e+01    4.247070e-05
8.317638e+01    3.860260e-05
8.709636e+01    3.504699e-05
9.120108e+01    3.178134e-05
9.549926e+01    2.878462e-05
1.000000e+02    2.603713e-05
1.047129e+02    2.352056e-05
1.096478e+02    2.121774e-05
1.148154e+02    1.911267e-05
1.202264e+02    1.719046e-05
1.258925e+02    1.543718e-05
1.318257e+02    1.383986e-05
1.380384e+02    1.238644e-05
1.445440e+02    1.106573e-05
1.513561e+02    9.867020e-06
1.584893e+02    8.780794e-06
1.659587e+02    7.797921e-06
1.737801e+02    6.909959e-06
1.819701e+02    6.109078e-06
1.905461e+02    5.388004e-06
1.995262e+02    4.739986e-06
2.089296e+02    4.158766e-06
2.187762e+02    3.638525e-06
2.290868e+02    3.173889e-06
2.398833e+02    2.759875e-06
2.511886e+02    2.391882e-06
2.630268e+02    2.065650e-06
2.754229e+02    1.777243e-06
2.884032e+02    1.523021e-06
3.019952e+02    1.299654e-06
3.162278e+02    1.104038e-06
3.311311e+02    9.333637e-07
3.467369e+02    7.849926e-07
3.630781e+02    6.565516e-07
3.801894e+02    5.458514e-07
3.981072e+02    4.508898e-07
4.168694e+02    3.698400e-07
4.365158e+02    3.010389e-07
4.570882e+02    2.429768e-07
4.786301e+02    1.942872e-07
5.011872e+02    1.537383e-07
5.248075e+02    1.202239e-07
5.495409e+02    9.275597e-08
5.754399e+02    7.045646e-08
6.025596e+02    5.254967e-08
6.309573e+02    3.835425e-08
6.606934e+02    2.727465e-08
6.918310e+02    1.879187e-08
7.244360e+02    1.245354e-08
7.585776e+02    7.863592e-09
7.943282e+02    4.672564e-09
8.317638e+02    2.569675e-09
8.709636e+02    1.278458e-09
9.120108e+02    5.569535e-10
9.549926e+02    2.021705e-10
1.000000e+03    5.627950e-11
