# W [GeV]    S_yy [GeV^-1]
1.000000e+01    1.454637e-03
1.015366e+01    1.420865e-03
1.046809e+01    1.355735e-03
1.079226e+01    1.292006e-03
1.095810e+01    1.261333e-03
1.112648e+01    1.231494e-03
1.147104e+01    1.173778e-03
1.182627e+01    1.118479e-03
1.200799e+01    1.092536e-03
1.219250e+01    1.065897e-03
1.237985e+01    1.040470e-03
1.257007e+01    1.016194e-03
1.276322e+01    9.915079e-04
1.295934e+01    9.679205e-04
1.315847e+01    9.440776e-04
1.336066e+01    9.212150e-04
1.377440e+01    8.777335e-04
1.398606e+01    8.559266e-04
1.420097e+01    8.352720e-04
1.441917e+01    8.148762e-04
1.464074e+01    7.946204e-04
1.509413e+01    7.566833e-04
1.556155e+01    7.200100e-04
1.580067e+01    7.020898e-04
1.604346e+01    6.847904e-04
1.628998e+01    6.680411e-04
1.654029e+01    6.513337e-04
1.679444e+01    6.353763e-04
1.705250e+01    6.192064e-04
1.731453e+01    6.040445e-04
1.758058e+01    5.888351e-04
1.812501e+01    5.597143e-04
1.840351e+01    5.454678e-04
1.868629e+01    5.319849e-04
1.897342e+01    5.184888e-04
1.956099e+01    4.931200e-04
1.986155e+01    4.802563e-04
2.016674e+01    4.680150e-04
2.047662e+01    4.561598e-04
2.079126e+01    4.443469e-04
2.111073e+01    4.331248e-04
2.143512e+01    4.222587e-04
2.176448e+01    4.113463e-04
2.209891e+01    4.007797e-04
2.243848e+01    3.902416e-04
2.278326e+01    3.801891e-04
2.348881e+01    3.608564e-04
2.384973e+01    3.515108e-04
2.421620e+01    3.424905e-04
2.458830e+01    3.334944e-04
2.496612e+01    3.248796e-04
2.534974e+01    3.162682e-04
2.573926e+01    3.079892e-04
2.613476e+01    2.999303e-04
2.653634e+01    2.919541e-04
2.694409e+01    2.842060e-04
2.735811e+01    2.768165e-04
2.777849e+01    2.693837e-04
2.820533e+01    2.622980e-04
2.863872e+01    2.553600e-04
2.907878e+01    2.484814e-04
2.952560e+01    2.418413e-04
2.997928e+01    2.353730e-04
3.043993e+01    2.290533e-04
3.090767e+01    2.228394e-04
3.235443e+01    2.052636e-04
3.335637e+01    1.942480e-04
3.438934e+01    1.837827e-04
3.491776e+01    1.787624e-04
3.545430e+01    1.738027e-04
3.599908e+01    1.690225e-04
3.655223e+01    1.643834e-04
3.711389e+01    1.598459e-04
3.768417e+01    1.554757e-04
3.826321e+01    1.510390e-04
3.885116e+01    1.468923e-04
4.005429e+01    1.387510e-04
4.066975e+01    1.348730e-04
4.192920e+01    1.273331e-04
4.257347e+01    1.237372e-04
4.322765e+01    1.202880e-04
4.389187e+01    1.167854e-04
4.456630e+01    1.134554e-04
4.594642e+01    1.070595e-04
4.665242e+01    1.039927e-04
4.736927e+01    1.010240e-04
4.809713e+01    9.806508e-05
4.883618e+01    9.524614e-05
4.958659e+01    9.247641e-05
5.034853e+01    8.973023e-05
5.112217e+01    8.714042e-05
5.190770e+01    8.459147e-05
5.270530e+01    8.208688e-05
5.351516e+01    7.970052e-05
5.433746e+01    7.730577e-05
5.517240e+01    7.502787e-05
5.602016e+01    7.278990e-05
5.688096e+01    7.059334e-05
5.775498e+01    6.849734e-05
5.864242e+01    6.643460e-05
5.954351e+01    6.443334e-05
6.045844e+01    6.248346e-05
6.138743e+01    6.060104e-05
6.328846e+01    5.697035e-05
6.426093e+01    5.519757e-05
6.524835e+01    5.351897e-05
6.625094e+01    5.188244e-05
6.726894e+01    5.026389e-05
6.830258e+01    4.870370e-05
6.935210e+01    4.719410e-05
7.041775e+01    4.571587e-05
7.149977e+01    4.428206e-05
7.259842e+01    4.289794e-05
7.371395e+01    4.154235e-05
7.484662e+01    4.023310e-05
7.599669e+01    3.895838e-05
7.716444e+01    3.770577e-05
7.835013e+01    3.650144e-05
7.955404e+01    3.533964e-05
8.077645e+01    3.418962e-05
8.201764e+01    3.310083e-05
8.327791e+01    3.201949e-05
8.455754e+01    3.096866e-05
8.585683e+01    2.996193e-05
8.851561e+01    2.801685e-05
8.987572e+01    2.710100e-05
9.265896e+01    2.532011e-05
9.552839e+01    2.366412e-05
9.699626e+01    2.285939e-05
1.000000e+02    2.133146e-05
1.015366e+02    2.060348e-05
1.030968e+02    1.989589e-05
1.062894e+02    1.855051e-05
1.079226e+02    1.790699e-05
1.095810e+02    1.727841e-05
1.112648e+02    1.667533e-05
1.129744e+02    1.608771e-05
1.147104e+02    1.551439e-05
1.164730e+02    1.496373e-05
1.182627e+02    1.443013e-05
1.200799e+02    1.391667e-05
1.237985e+02    1.292900e-05
1.257007e+02    1.245689e-05
1.276322e+02    1.200851e-05
1.295934e+02    1.156939e-05
1.315847e+02    1.114059e-05
1.336066e+02    1.072653e-05
1.356595e+02    1.032511e-05
1.377440e+02    9.939619e-06
1.398606e+02    9.567813e-06
1.420097e+02    9.204670e-06
1.441917e+02    8.854637e-06
1.464074e+02    8.517063e-06
1.486570e+02    8.189217e-06
1.509413e+02    7.875904e-06
1.532606e+02    7.566669e-06
1.556155e+02    7.272846e-06
1.580067e+02    6.987776e-06
1.604346e+02    6.712495e-06
1.654029e+02    6.190055e-06
1.679444e+02    5.942227e-06
1.731453e+02    5.469704e-06
1.758058e+02    5.245293e-06
1.785072e+02    5.029997e-06
1.812501e+02    4.823113e-06
1.840351e+02    4.622188e-06
1.868629e+02    4.429628e-06
1.897342e+02    4.243833e-06
1.926496e+02    4.063106e-06
1.956099e+02    3.890822e-06
1.986155e+02    3.722830e-06
2.016674e+02    3.563311e-06
2.047662e+02    3.408330e-06
2.079126e+02    3.258913e-06
2.111073e+02    3.116142e-06
2.143512e+02    2.977890e-06
2.176448e+02    2.844434e-06
2.243848e+02    2.593927e-06
2.278326e+02    2.475971e-06
2.313334e+02    2.362124e-06
2.348881e+02    2.253375e-06
2.384973e+02    2.148856e-06
2.421620e+02    2.048147e-06
2.458830e+02    1.950833e-06
2.496612e+02    1.857946e-06
2.534974e+02    1.768298e-06
2.573926e+02    1.683534e-06
2.613476e+02    1.601845e-06
2.653634e+02    1.523802e-06
2.694409e+02    1.447895e-06
2.735811e+02    1.375698e-06
2.777849e+02    1.306249e-06
2.863872e+02    1.176591e-06
2.907878e+02    1.116396e-06
2.952560e+02    1.057850e-06
2.997928e+02    1.002512e-06
3.043993e+02    9.494353e-07
3.090767e+02    8.990824e-07
3.138259e+02    8.505942e-07
3.186480e+02    8.041118e-07
3.285158e+02    7.183356e-07
3.335637e+02    6.782183e-07
3.386892e+02    6.396383e-07
3.545430e+02    5.354111e-07
3.599908e+02    5.041533e-07
3.655223e+02    4.741481e-07
3.711389e+02    4.458350e-07
3.826321e+02    3.932493e-07
3.885116e+02    3.690848e-07
3.944814e+02    3.460004e-07
4.005429e+02    3.239822e-07
4.066975e+02    3.032490e-07
4.129467e+02    2.836731e-07
4.257347e+02    2.474274e-07
4.322765e+02    2.309183e-07
4.456630e+02    2.004691e-07
4.525110e+02    1.864653e-07
4.594642e+02    1.732415e-07
4.736927e+02    1.492185e-07
4.809713e+02    1.382087e-07
4.883618e+02    1.279054e-07
4.958659e+02    1.181952e-07
5.034853e+02    1.091095e-07
5.112217e+02    1.005853e-07
5.190770e+02    9.260441e-08
5.270530e+02    8.511282e-08
5.433746e+02    7.163356e-08
5.517240e+02    6.556240e-08
5.602016e+02    5.986221e-08
5.688096e+02    5.460322e-08
5.775498e+02    4.968387e-08
5.864242e+02    4.512545e-08
5.954351e+02    4.090884e-08
6.045844e+02    3.697775e-08
6.138743e+02    3.336160e-08
6.233070e+02    3.001314e-08
6.328846e+02    2.693709e-08
6.426093e+02    2.411087e-08
6.625094e+02    1.911216e-08
6.726894e+02    1.694041e-08
6.830258e+02    1.495570e-08
7.041775e+02    1.151363e-08
7.149977e+02    1.003353e-08
7.259842e+02    8.705848e-09
7.371395e+02    7.506985e-09
7.484662e+02    6.438766e-09
7.716444e+02    4.649229e-09
7.835013e+02    3.908310e-09
7.955404e+02    3.260827e-09
8.077645e+02    2.694983e-09
8.201764e+02    2.209578e-09
