# W [GeV]    S_yy [GeV^-1]
1.000000e+01    2.277471e-03
1.014387e+01    2.242559e-03
1.028980e+01    2.208625e-03
1.043783e+01    2.166230e-03
1.058800e+01    2.139510e-03
1.074032e+01    2.105116e-03
1.089484e+01    2.066671e-03
1.105158e+01    2.032803e-03
1.121057e+01    2.003562e-03
1.137185e+01    1.972057e-03
1.153546e+01    1.939911e-03
1.170141e+01    1.909356e-03
1.186975e+01    1.877835e-03
1.204052e+01    1.843553e-03
1.221374e+01    1.812345e-03
1.238945e+01    1.789399e-03
1.256769e+01    1.757484e-03
1.274850e+01    1.723660e-03
1.293191e+01    1.691883e-03
1.311795e+01    1.672589e-03
1.330667e+01    1.641057e-03
1.349811e+01    1.614437e-03
1.369230e+01    1.588520e-03
1.388929e+01    1.558688e-03
1.408910e+01    1.534016e-03
1.429180e+01    1.506926e-03
1.470597e+01    1.457349e-03
1.491754e+01    1.432331e-03
1.513215e+01    1.406592e-03
1.534985e+01    1.383842e-03
1.557068e+01    1.358591e-03
1.579469e+01    1.334906e-03
1.625242e+01    1.287928e-03
1.648624e+01    1.267111e-03
1.672342e+01    1.240713e-03
1.696401e+01    1.222336e-03
1.720806e+01    1.200552e-03
1.745563e+01    1.180624e-03
1.770675e+01    1.158845e-03
1.796149e+01    1.140208e-03
1.821990e+01    1.120502e-03
1.848202e+01    1.099777e-03
1.874791e+01    1.078022e-03
1.901763e+01    1.061560e-03
1.929122e+01    1.040779e-03
1.956876e+01    1.020142e-03
1.985029e+01    1.003110e-03
2.013586e+01    9.857939e-04
2.042555e+01    9.655834e-04
2.071940e+01    9.498215e-04
2.101748e+01    9.335015e-04
2.131985e+01    9.170924e-04
2.193770e+01    8.836922e-04
2.225331e+01    8.679620e-04
2.289821e+01    8.347123e-04
2.322763e+01    8.196346e-04
2.356180e+01    8.046567e-04
2.424462e+01    7.734791e-04
2.459342e+01    7.609581e-04
2.494723e+01    7.471802e-04
2.530613e+01    7.322003e-04
2.567020e+01    7.196965e-04
2.603951e+01    7.070741e-04
2.679413e+01    6.772827e-04
2.717961e+01    6.659655e-04
2.757063e+01    6.526660e-04
2.836963e+01    6.276079e-04
2.877777e+01    6.155854e-04
2.919178e+01    6.044130e-04
2.961175e+01    5.918653e-04
3.003776e+01    5.812132e-04
3.046990e+01    5.696020e-04
3.090825e+01    5.571606e-04
3.135291e+01    5.474784e-04
3.180397e+01    5.366221e-04
3.226152e+01    5.265626e-04
3.367404e+01    4.961925e-04
3.464992e+01    4.759497e-04
