# W [GeV]    S_yy [GeV^-1]
1.000000e+01    8.041765e-04
1.015366e+01    7.878143e-04
1.030968e+01    7.724441e-04
1.046809e+01    7.580345e-04
1.062894e+01    7.428926e-04
1.079226e+01    7.283757e-04
1.095810e+01    7.133236e-04
1.112648e+01    6.983940e-04
1.129744e+01    6.855169e-04
1.147104e+01    6.702203e-04
1.164730e+01    6.568386e-04
1.200799e+01    6.313546e-04
1.219250e+01    6.196352e-04
1.237985e+01    6.065890e-04
1.257007e+01    5.941914e-04
1.276322e+01    5.812402e-04
1.295934e+01    5.690762e-04
1.315847e+01    5.587287e-04
1.336066e+01    5.460373e-04
1.356595e+01    5.352339e-04
1.377440e+01    5.236095e-04
1.398606e+01    5.131996e-04
1.420097e+01    5.036586e-04
1.441917e+01    4.923040e-04
1.464074e+01    4.816358e-04
1.486570e+01    4.706653e-04
1.509413e+01    4.623899e-04
1.532606e+01    4.511377e-04
1.556155e+01    4.421244e-04
1.604346e+01    4.237817e-04
1.628998e+01    4.145465e-04
1.654029e+01    4.055422e-04
1.705250e+01    3.888241e-04
1.731453e+01    3.802056e-04
1.758058e+01    3.726531e-04
1.785072e+01    3.638747e-04
1.812501e+01    3.554919e-04
1.840351e+01    3.484114e-04
1.868629e+01    3.408567e-04
1.897342e+01    3.337802e-04
1.926496e+01    3.264560e-04
1.956099e+01    3.184442e-04
1.986155e+01    3.118770e-04
2.016674e+01    3.047031e-04
2.047662e+01    2.985914e-04
2.079126e+01    2.920558e-04
2.143512e+01    2.786097e-04
2.209891e+01    2.663350e-04
2.243848e+01    2.606583e-04
2.278326e+01    2.538167e-04
2.313334e+01    2.489845e-04
2.348881e+01    2.433800e-04
2.384973e+01    2.375145e-04
2.421620e+01    2.322151e-04
2.458830e+01    2.267701e-04
2.496612e+01    2.217665e-04
2.534974e+01    2.165622e-04
2.573926e+01    2.116461e-04
2.613476e+01    2.068785e-04
2.653634e+01    2.018269e-04
2.694409e+01    1.974333e-04
2.735811e+01    1.924964e-04
2.777849e+01    1.881715e-04
2.863872e+01    1.797942e-04
2.907878e+01    1.750817e-04
2.952560e+01    1.706704e-04
2.997928e+01    1.669949e-04
3.043993e+01    1.629427e-04
3.090767e+01    1.589988e-04
3.138259e+01    1.553957e-04
3.186480e+01    1.514647e-04
3.235443e+01    1.479496e-04
3.285158e+01    1.442716e-04
3.335637e+01    1.407535e-04
3.386892e+01    1.373994e-04
3.438934e+01    1.338464e-04
3.491776e+01    1.310017e-04
3.545430e+01    1.276904e-04
3.599908e+01    1.244310e-04
3.655223e+01    1.213446e-04
3.711389e+01    1.183317e-04
3.768417e+01    1.150906e-04
3.826321e+01    1.123716e-04
3.885116e+01    1.095967e-04
3.944814e+01    1.071943e-04
4.005429e+01    1.043939e-04
4.066975e+01    1.017357e-04
4.129467e+01    9.913045e-05
4.192920e+01    9.651316e-05
4.257347e+01    9.404611e-05
4.322765e+01    9.175353e-05
4.389187e+01    8.927757e-05
4.456630e+01    8.723452e-05
4.525110e+01    8.474992e-05
4.594642e+01    8.254622e-05
4.665242e+01    8.055385e-05
4.736927e+01    7.841419e-05
4.809713e+01    7.626504e-05
4.883618e+01    7.439777e-05
4.958659e+01    7.236834e-05
5.034853e+01    7.042006e-05
5.112217e+01    6.858768e-05
5.190770e+01    6.695394e-05
5.351516e+01    6.307160e-05
5.433746e+01    6.157113e-05
5.517240e+01    5.983649e-05
5.602016e+01    5.827342e-05
5.688096e+01    5.677256e-05
5.775498e+01    5.509022e-05
5.864242e+01    5.362762e-05
5.954351e+01    5.204481e-05
6.045844e+01    5.070926e-05
6.138743e+01    4.929293e-05
6.233070e+01    4.787181e-05
6.328846e+01    4.656839e-05
6.426093e+01    4.535563e-05
6.524835e+01    4.413602e-05
6.625094e+01    4.279673e-05
6.726894e+01    4.156164e-05
6.830258e+01    4.037123e-05
6.935210e+01    3.926762e-05
7.041775e+01    3.808727e-05
7.259842e+01    3.603016e-05
7.484662e+01    3.392569e-05
7.599669e+01    3.286834e-05
7.716444e+01    3.195066e-05
7.835013e+01    3.096124e-05
7.955404e+01    3.005513e-05
8.077645e+01    2.915602e-05
8.201764e+01    2.835358e-05
8.455754e+01    2.668223e-05
8.585683e+01    2.581408e-05
8.717608e+01    2.508954e-05
8.851561e+01    2.426924e-05
8.987572e+01    2.358137e-05
9.125673e+01    2.281040e-05
9.265896e+01    2.212638e-05
9.408273e+01    2.144300e-05
9.552839e+01    2.081734e-05
9.699626e+01    2.013363e-05
9.848668e+01    1.948683e-05
1.000000e+02    1.887787e-05
1.015366e+02    1.827972e-05
1.030968e+02    1.769147e-05
1.046809e+02    1.714601e-05
1.062894e+02    1.657005e-05
1.079226e+02    1.604794e-05
1.095810e+02    1.553664e-05
1.112648e+02    1.499800e-05
1.129744e+02    1.451989e-05
1.147104e+02    1.403004e-05
1.164730e+02    1.358669e-05
1.182627e+02    1.311869e-05
1.200799e+02    1.269115e-05
1.219250e+02    1.225888e-05
1.237985e+02    1.185116e-05
1.257007e+02    1.144500e-05
1.276322e+02    1.105352e-05
1.295934e+02    1.066772e-05
1.315847e+02    1.030630e-05
1.336066e+02    9.956833e-06
1.356595e+02    9.593697e-06
1.377440e+02    9.267860e-06
1.398606e+02    8.941416e-06
1.420097e+02    8.617643e-06
1.464074e+02    8.007555e-06
1.486570e+02    7.713891e-06
1.509413e+02    7.439222e-06
1.532606e+02    7.172796e-06
1.556155e+02    6.907922e-06
1.580067e+02    6.658016e-06
1.604346e+02    6.401424e-06
1.628998e+02    6.163787e-06
1.654029e+02    5.931016e-06
1.679444e+02    5.706733e-06
1.705250e+02    5.488338e-06
1.731453e+02    5.279059e-06
1.758058e+02    5.076876e-06
1.785072e+02    4.879643e-06
1.812501e+02    4.682093e-06
1.840351e+02    4.500008e-06
1.868629e+02    4.323470e-06
1.897342e+02    4.147178e-06
1.926496e+02    3.980300e-06
1.956099e+02    3.816418e-06
1.986155e+02    3.667039e-06
2.016674e+02    3.519263e-06
2.047662e+02    3.368140e-06
2.079126e+02    3.227282e-06
2.111073e+02    3.089420e-06
2.143512e+02    2.961439e-06
2.209891e+02    2.712580e-06
2.243848e+02    2.596314e-06
2.278326e+02    2.486211e-06
2.313334e+02    2.376739e-06
2.348881e+02    2.266584e-06
2.384973e+02    2.166370e-06
2.421620e+02    2.068120e-06
2.458830e+02    1.975817e-06
