# W [GeV]    S_yy [GeV^-1]
1.000000e+01    7.695150e-04
1.015366e+01    7.561080e-04
1.030968e+01    7.408852e-04
1.046809e+01    7.264852e-04
1.062894e+01    7.104666e-04
1.079226e+01    6.968831e-04
1.095810e+01    6.818350e-04
1.129744e+01    6.523071e-04
1.164730e+01    6.273282e-04
1.182627e+01    6.155660e-04
1.200799e+01    6.013926e-04
1.219250e+01    5.897809e-04
1.237985e+01    5.779990e-04
1.276322e+01    5.522045e-04
1.295934e+01    5.407268e-04
1.336066e+01    5.185013e-04
1.356595e+01    5.080805e-04
1.377440e+01    4.967592e-04
1.398606e+01    4.863932e-04
1.420097e+01    4.754438e-04
1.441917e+01    4.641175e-04
1.464074e+01    4.554221e-04
1.486570e+01    4.458843e-04
1.509413e+01    4.357817e-04
1.532606e+01    4.258356e-04
1.556155e+01    4.164403e-04
1.580067e+01    4.083263e-04
1.604346e+01    3.992894e-04
1.628998e+01    3.908483e-04
1.654029e+01    3.817239e-04
1.705250e+01    3.650166e-04
1.731453e+01    3.566832e-04
1.758058e+01    3.488511e-04
1.785072e+01    3.415546e-04
1.812501e+01    3.338522e-04
1.840351e+01    3.249658e-04
1.897342e+01    3.115328e-04
1.926496e+01    3.045187e-04
1.956099e+01    2.974902e-04
1.986155e+01    2.905364e-04
2.016674e+01    2.842218e-04
2.079126e+01    2.701777e-04
2.111073e+01    2.653412e-04
2.143512e+01    2.585094e-04
2.176448e+01    2.530463e-04
2.209891e+01    2.470685e-04
2.278326e+01    2.360188e-04
2.313334e+01    2.298513e-04
2.384973e+01    2.198195e-04
2.421620e+01    2.142912e-04
2.458830e+01    2.092699e-04
2.496612e+01    2.044639e-04
2.534974e+01    1.994693e-04
2.653634e+01    1.851494e-04
2.777849e+01    1.723997e-04
2.820533e+01    1.684715e-04
2.863872e+01    1.643275e-04
2.907878e+01    1.601625e-04
2.952560e+01    1.560572e-04
2.997928e+01    1.521084e-04
3.043993e+01    1.487876e-04
3.090767e+01    1.448832e-04
3.138259e+01    1.415985e-04
3.186480e+01    1.382584e-04
3.335637e+01    1.279923e-04
3.386892e+01    1.245470e-04
3.438934e+01    1.216040e-04
3.491776e+01    1.184180e-04
3.545430e+01    1.153944e-04
3.599908e+01    1.123874e-04
3.655223e+01    1.096473e-04
3.711389e+01    1.072748e-04
3.768417e+01    1.042734e-04
3.826321e+01    1.014264e-04
3.885116e+01    9.890833e-05
3.944814e+01    9.653424e-05
4.005429e+01    9.400100e-05
4.066975e+01    9.170345e-05
4.192920e+01    8.686286e-05
4.257347e+01    8.458394e-05
4.389187e+01    8.022592e-05
4.456630e+01    7.815518e-05
4.594642e+01    7.402031e-05
4.665242e+01    7.208892e-05
4.736927e+01    7.022135e-05
4.809713e+01    6.823544e-05
4.883618e+01    6.636010e-05
4.958659e+01    6.452791e-05
5.034853e+01    6.287693e-05
5.112217e+01    6.109700e-05
5.190770e+01    5.950360e-05
5.351516e+01    5.641469e-05
5.517240e+01    5.322695e-05
5.602016e+01    5.174288e-05
5.688096e+01    5.035466e-05
5.775498e+01    4.896210e-05
5.864242e+01    4.757197e-05
5.954351e+01    4.622342e-05
6.045844e+01    4.501533e-05
6.138743e+01    4.365794e-05
6.233070e+01    4.240398e-05
6.328846e+01    4.118082e-05
6.426093e+01    4.004642e-05
6.524835e+01    3.888438e-05
6.625094e+01    3.779131e-05
6.830258e+01    3.570462e-05
6.935210e+01    3.463807e-05
7.041775e+01    3.358024e-05
7.149977e+01    3.259824e-05
7.259842e+01    3.170011e-05
7.484662e+01    2.986261e-05
7.599669e+01    2.895600e-05
7.835013e+01    2.725397e-05
7.955404e+01    2.639818e-05
8.077645e+01    2.566677e-05
8.201764e+01    2.485517e-05
8.455754e+01    2.331783e-05
8.585683e+01    2.262118e-05
8.717608e+01    2.193441e-05
8.851561e+01    2.124378e-05
8.987572e+01    2.058019e-05
9.125673e+01    1.996965e-05
9.265896e+01    1.931235e-05
9.408273e+01    1.868482e-05
9.552839e+01    1.812517e-05
9.848668e+01    1.698767e-05
1.000000e+02    1.641376e-05
1.015366e+02    1.591371e-05
1.030968e+02    1.538646e-05
1.046809e+02    1.487871e-05
1.062894e+02    1.441308e-05
1.079226e+02    1.392930e-05
1.112648e+02    1.303267e-05
1.129744e+02    1.258588e-05
1.164730e+02    1.178130e-05
1.182627e+02    1.136631e-05
1.200799e+02    1.097675e-05
1.219250e+02    1.061047e-05
1.237985e+02    1.022562e-05
1.257007e+02    9.878795e-06
1.276322e+02    9.549723e-06
1.295934e+02    9.200264e-06
1.315847e+02    8.905124e-06
1.336066e+02    8.564522e-06
1.356595e+02    8.277090e-06
1.377440e+02    7.972496e-06
1.398606e+02    7.682632e-06
1.420097e+02    7.418729e-06
1.441917e+02    7.140958e-06
1.464074e+02    6.888024e-06
1.486570e+02    6.644733e-06
1.509413e+02    6.376252e-06
1.532606e+02    6.152758e-06
1.556155e+02    5.914577e-06
1.580067e+02    5.692066e-06
1.604346e+02    5.482196e-06
1.628998e+02    5.270629e-06
1.679444e+02    4.883585e-06
1.705250e+02    4.688364e-06
1.731453e+02    4.502723e-06
1.758058e+02    4.329145e-06
1.785072e+02    4.154113e-06
1.812501e+02    3.988734e-06
1.868629e+02    3.676741e-06
1.897342e+02    3.532797e-06
1.926496e+02    3.377888e-06
1.956099e+02    3.243170e-06
1.986155e+02    3.109503e-06
2.016674e+02    2.977356e-06
2.047662e+02    2.855176e-06
2.079126e+02    2.734219e-06
2.111073e+02    2.614666e-06
2.143512e+02    2.503246e-06
2.176448e+02    2.393378e-06
2.209891e+02    2.291145e-06
2.243848e+02    2.189836e-06
2.278326e+02    2.090644e-06
2.313334e+02    2.000807e-06
2.384973e+02    1.823531e-06
2.421620e+02    1.742420e-06
2.458830e+02    1.657064e-06
2.496612e+02    1.581814e-06
2.534974e+02    1.507269e-06
2.613476e+02    1.366741e-06
2.694409e+02    1.237054e-06
2.735811e+02    1.178959e-06
2.777849e+02    1.116792e-06
2.820533e+02    1.062610e-06
2.863872e+02    1.008230e-06
2.907878e+02    9.566825e-07
2.952560e+02    9.077785e-07
2.997928e+02    8.604025e-07
3.043993e+02    8.147995e-07
3.090767e+02    7.722619e-07
3.186480e+02    6.909066e-07
3.235443e+02    6.530503e-07
3.285158e+02    6.167954e-07
3.386892e+02    5.493459e-07
3.438934e+02    5.174279e-07
3.491776e+02    4.883118e-07
3.545430e+02    4.587328e-07
3.599908e+02    4.319790e-07
3.655223e+02    4.055013e-07
3.711389e+02    3.806237e-07
3.768417e+02    3.576536e-07
3.826321e+02    3.347436e-07
3.885116e+02    3.139590e-07
3.944814e+02    2.936849e-07
4.005429e+02    2.746255e-07
4.066975e+02    2.568441e-07
4.129467e+02    2.393700e-07
4.192920e+02    2.233173e-07
4.257347e+02    2.078671e-07
4.322765e+02    1.932785e-07
4.389187e+02    1.796140e-07
4.456630e+02    1.667279e-07
4.594642e+02    1.431376e-07
4.665242e+02    1.321316e-07
4.809713e+02    1.125495e-07
4.883618e+02    1.036044e-07
4.958659e+02    9.523850e-08
5.034853e+02    8.733054e-08
5.190770e+02    7.328966e-08
5.270530e+02    6.679058e-08
5.351516e+02    6.097202e-08
5.433746e+02    5.537333e-08
5.517240e+02    5.019803e-08
5.602016e+02    4.548931e-08
5.688096e+02    4.110873e-08
5.775498e+02    3.701994e-08
5.864242e+02    3.328168e-08
5.954351e+02    2.980820e-08
6.045844e+02    2.669610e-08
6.233070e+02    2.110745e-08
6.328846e+02    1.872638e-08
6.426093e+02    1.651108e-08
6.524835e+02    1.454931e-08
6.625094e+02    1.275315e-08
6.726894e+02    1.110444e-08
6.830258e+02    9.667476e-09
6.935210e+02    8.342121e-09
7.041775e+02    7.177545e-09
7.149977e+02    6.143276e-09
7.259842e+02    5.232997e-09
7.371395e+02    4.426428e-09
7.484662e+02    3.724321e-09
7.599669e+02    3.103537e-09
7.716444e+02    2.575451e-09
7.835013e+02    2.112784e-09
7.955404e+02    1.719705e-09
8.077645e+02    1.389949e-09
8.201764e+02    1.108948e-09
8.327791e+02    8.755654e-10
8.455754e+02    6.842003e-10
8.585683e+02    5.265681e-10
8.717608e+02    4.004746e-10
8.851561e+02    2.990411e-10
8.987572e+02    2.195868e-10
9.125673e+02    1.584237e-10
9.265896e+02    1.119576e-10
9.408273e+02    7.721321e-11
9.552839e+02    5.181258e-11
9.699626e+02    3.377196e-11
9.848668e+02    2.126015e-11
