# W [GeV]    S_yy [GeV^-1]
1.000000e+01    3.357694e-03
1.014387e+01    3.317836e-03
1.028980e+01    3.264096e-03
1.043783e+01    3.209370e-03
1.058800e+01    3.155162e-03
1.074032e+01    3.115419e-03
1.089484e+01    3.064835e-03
1.105158e+01    3.020540e-03
1.121057e+01    2.973371e-03
1.153546e+01    2.881289e-03
1.186975e+01    2.792589e-03
1.221374e+01    2.704471e-03
1.238945e+01    2.656757e-03
1.256769e+01    2.617976e-03
1.293191e+01    2.537763e-03
1.330667e+01    2.450448e-03
1.349811e+01    2.414539e-03
1.369230e+01    2.366719e-03
1.388929e+01    2.335689e-03
1.429180e+01    2.262599e-03
1.449741e+01    2.225924e-03
1.470597e+01    2.189482e-03
1.491754e+01    2.146512e-03
1.513215e+01    2.110555e-03
1.534985e+01    2.083207e-03
1.557068e+01    2.044729e-03
1.579469e+01    2.008302e-03
1.602192e+01    1.976486e-03
1.625242e+01    1.942048e-03
1.648624e+01    1.906034e-03
1.696401e+01    1.841869e-03
1.720806e+01    1.816085e-03
1.745563e+01    1.780506e-03
1.770675e+01    1.752184e-03
1.796149e+01    1.726900e-03
1.821990e+01    1.693662e-03
1.848202e+01    1.664251e-03
1.874791e+01    1.635986e-03
1.901763e+01    1.604524e-03
1.985029e+01    1.524760e-03
2.013586e+01    1.497093e-03
2.042555e+01    1.468407e-03
2.071940e+01    1.444743e-03
2.131985e+01    1.392443e-03
2.162657e+01    1.367038e-03
2.193770e+01    1.346683e-03
2.225331e+01    1.317943e-03
2.257345e+01    1.294889e-03
2.289821e+01    1.269174e-03
2.322763e+01    1.246862e-03
2.356180e+01    1.224954e-03
2.390077e+01    1.201033e-03
2.424462e+01    1.177885e-03
2.459342e+01    1.158090e-03
2.494723e+01    1.135085e-03
2.530613e+01    1.118074e-03
2.567020e+01    1.095150e-03
2.603951e+01    1.074729e-03
2.679413e+01    1.036265e-03
2.717961e+01    1.015688e-03
2.757063e+01    9.968787e-04
2.796727e+01    9.765777e-04
2.836963e+01    9.563484e-04
2.919178e+01    9.214686e-04
2.961175e+01    9.055484e-04
3.003776e+01    8.852195e-04
3.046990e+01    8.712221e-04
3.090825e+01    8.541474e-04
3.135291e+01    8.353889e-04
3.180397e+01    8.216711e-04
3.226152e+01    8.062414e-04
3.319646e+01    7.748090e-04
3.367404e+01    7.562735e-04
3.415850e+01    7.445295e-04
