# W [GeV]    S_yy [GeV^-1]
1.000000e+01    1.503370e-03
1.015366e+01    1.468740e-03
1.030968e+01    1.435453e-03
1.046809e+01    1.402032e-03
1.062894e+01    1.370264e-03
1.095810e+01    1.307793e-03
1.112648e+01    1.278680e-03
1.129744e+01    1.249594e-03
1.164730e+01    1.192486e-03
1.182627e+01    1.164693e-03
1.200799e+01    1.137827e-03
1.219250e+01    1.111352e-03
1.237985e+01    1.085764e-03
1.257007e+01    1.060710e-03
1.276322e+01    1.035573e-03
1.295934e+01    1.011279e-03
1.315847e+01    9.881276e-04
1.336066e+01    9.651453e-04
1.356595e+01    9.428315e-04
1.377440e+01    9.203710e-04
1.398606e+01    8.987082e-04
1.420097e+01    8.775877e-04
1.441917e+01    8.569176e-04
1.464074e+01    8.365623e-04
1.486570e+01    8.171056e-04
1.509413e+01    7.976392e-04
1.580067e+01    7.418984e-04
1.604346e+01    7.242110e-04
1.654029e+01    6.902213e-04
1.679444e+01    6.735858e-04
1.705250e+01    6.574562e-04
1.731453e+01    6.416690e-04
1.785072e+01    6.109179e-04
1.812501e+01    5.960042e-04
1.840351e+01    5.816147e-04
1.868629e+01    5.675373e-04
1.897342e+01    5.537664e-04
1.926496e+01    5.402639e-04
1.956099e+01    5.272859e-04
1.986155e+01    5.140265e-04
2.016674e+01    5.014877e-04
2.079126e+01    4.768422e-04
2.111073e+01    4.651438e-04
2.143512e+01    4.538251e-04
2.176448e+01    4.423207e-04
2.278326e+01    4.100995e-04
2.313334e+01    3.998809e-04
2.348881e+01    3.898563e-04
2.384973e+01    3.799304e-04
2.421620e+01    3.705187e-04
2.458830e+01    3.609802e-04
2.496612e+01    3.521311e-04
2.534974e+01    3.430755e-04
2.613476e+01    3.258101e-04
2.653634e+01    3.174886e-04
2.694409e+01    3.092752e-04
2.735811e+01    3.015143e-04
2.777849e+01    2.936626e-04
2.820533e+01    2.860339e-04
2.863872e+01    2.786939e-04
2.907878e+01    2.714631e-04
2.952560e+01    2.644520e-04
3.043993e+01    2.508349e-04
3.090767e+01    2.441452e-04
3.138259e+01    2.376469e-04
3.186480e+01    2.314141e-04
3.235443e+01    2.254232e-04
3.386892e+01    2.079336e-04
3.438934e+01    2.023610e-04
3.545430e+01    1.917455e-04
3.599908e+01    1.865855e-04
3.655223e+01    1.815219e-04
3.768417e+01    1.718196e-04
3.885116e+01    1.625945e-04
3.944814e+01    1.581103e-04
4.005429e+01    1.538058e-04
4.066975e+01    1.496379e-04
4.129467e+01    1.455197e-04
4.192920e+01    1.414233e-04
4.257347e+01    1.375172e-04
4.322765e+01    1.337262e-04
4.389187e+01    1.300205e-04
4.456630e+01    1.263308e-04
4.525110e+01    1.227870e-04
4.594642e+01    1.193666e-04
4.665242e+01    1.159766e-04
4.883618e+01    1.063498e-04
4.958659e+01    1.033367e-04
5.034853e+01    1.003456e-04
5.190770e+01    9.471630e-05
5.270530e+01    9.195434e-05
5.351516e+01    8.927083e-05
