# W [GeV]    S_yy [GeV^-1]
1.000000e+01    2.279711e-03
1.019244e+01    2.221367e-03
1.038858e+01    2.176985e-03
1.058850e+01    2.135733e-03
1.079226e+01    2.088573e-03
1.121163e+01    2.003068e-03
1.164730e+01    1.913374e-03
1.187144e+01    1.872849e-03
1.209989e+01    1.829463e-03
1.233274e+01    1.793699e-03
1.257007e+01    1.755164e-03
1.281197e+01    1.715266e-03
1.305852e+01    1.680983e-03
1.330982e+01    1.638222e-03
1.356595e+01    1.601611e-03
1.382702e+01    1.567926e-03
1.409310e+01    1.531244e-03
1.464074e+01    1.464691e-03
1.492248e+01    1.432249e-03
1.520965e+01    1.398518e-03
1.550234e+01    1.363925e-03
1.580067e+01    1.335956e-03
1.610474e+01    1.301225e-03
1.641466e+01    1.273299e-03
1.673054e+01    1.242881e-03
1.705250e+01    1.215578e-03
1.738066e+01    1.189293e-03
1.771513e+01    1.160015e-03
1.805604e+01    1.130615e-03
1.840351e+01    1.105530e-03
1.875767e+01    1.078996e-03
1.911864e+01    1.051591e-03
1.948656e+01    1.026894e-03
1.986155e+01    1.004772e-03
2.063334e+01    9.566836e-04
2.103041e+01    9.302889e-04
2.143512e+01    9.085281e-04
2.184761e+01    8.869103e-04
2.226805e+01    8.657837e-04
2.269657e+01    8.432111e-04
2.357852e+01    8.041625e-04
2.403226e+01    7.840677e-04
2.449474e+01    7.608529e-04
2.496612e+01    7.442472e-04
2.544656e+01    7.262164e-04
2.593626e+01    7.072135e-04
2.643537e+01    6.903080e-04
2.694409e+01    6.733949e-04
2.746260e+01    6.553751e-04
2.799109e+01    6.399649e-04
2.852975e+01    6.215670e-04
2.907878e+01    6.059480e-04
2.963837e+01    5.910779e-04
3.020873e+01    5.765049e-04
3.079006e+01    5.607064e-04
3.198651e+01    5.321602e-04
3.260206e+01    5.191543e-04
3.322945e+01    5.042168e-04
3.386892e+01    4.916896e-04
3.452069e+01    4.794081e-04
3.518500e+01    4.650653e-04
3.586210e+01    4.540072e-04
3.655223e+01    4.420964e-04
3.725564e+01    4.301456e-04
3.797259e+01    4.184326e-04
3.870333e+01    4.061636e-04
3.944814e+01    3.952015e-04
4.020727e+01    3.853340e-04
4.098102e+01    3.753485e-04
4.176966e+01    3.652768e-04
4.257347e+01    3.548708e-04
4.339275e+01    3.453257e-04
4.422780e+01    3.357145e-04
4.507892e+01    3.256385e-04
4.594642e+01    3.165742e-04
4.683061e+01    3.085837e-04
4.773181e+01    3.004693e-04
4.865036e+01    2.916446e-04
5.054083e+01    2.760414e-04
5.151344e+01    2.689739e-04
5.250476e+01    2.608719e-04
5.351516e+01    2.528799e-04
5.454500e+01    2.459555e-04
5.559466e+01    2.392863e-04
5.666453e+01    2.319688e-04
5.775498e+01    2.262555e-04
5.886641e+01    2.190553e-04
5.999923e+01    2.129572e-04
6.115386e+01    2.064911e-04
6.233070e+01    2.001211e-04
6.353019e+01    1.947896e-04
6.599886e+01    1.833770e-04
6.726894e+01    1.786972e-04
6.856346e+01    1.732365e-04
6.988289e+01    1.677148e-04
7.259842e+01    1.579628e-04
7.399550e+01    1.536135e-04
7.541946e+01    1.486346e-04
7.687083e+01    1.443332e-04
7.985790e+01    1.362641e-04
8.139468e+01    1.318399e-04
8.296104e+01    1.277984e-04
8.455754e+01    1.236735e-04
8.618476e+01    1.199407e-04
8.784329e+01    1.165619e-04
9.125673e+01    1.093222e-04
9.301287e+01    1.059071e-04
9.480281e+01    1.025708e-04
9.662719e+01    9.926680e-05
9.848668e+01    9.619965e-05
1.003820e+02    9.313147e-05
1.023137e+02    9.037725e-05
1.042826e+02    8.739864e-05
1.062894e+02    8.478058e-05
1.083349e+02    8.207189e-05
1.104196e+02    7.933150e-05
1.125446e+02    7.682732e-05
1.147104e+02    7.417259e-05
1.169178e+02    7.194263e-05
1.191678e+02    6.957250e-05
1.214611e+02    6.725096e-05
1.237985e+02    6.521084e-05
1.261808e+02    6.301126e-05
1.286090e+02    6.099448e-05
1.310840e+02    5.880807e-05
1.336066e+02    5.696627e-05
1.387983e+02    5.320422e-05
1.414693e+02    5.140158e-05
1.441917e+02    4.973043e-05
1.469666e+02    4.803238e-05
1.497948e+02    4.642435e-05
1.526774e+02    4.470514e-05
1.556155e+02    4.325344e-05
1.616625e+02    4.034582e-05
1.647735e+02    3.892794e-05
1.711763e+02    3.626652e-05
1.744704e+02    3.491548e-05
1.812501e+02    3.253882e-05
1.847380e+02    3.135650e-05
1.882931e+02    3.020219e-05
1.919166e+02    2.915861e-05
1.956099e+02    2.807533e-05
1.993742e+02    2.703581e-05
2.032109e+02    2.606939e-05
2.071215e+02    2.512084e-05
2.111073e+02    2.420724e-05
2.151699e+02    2.328288e-05
2.193106e+02    2.241895e-05
2.235310e+02    2.160009e-05
2.278326e+02    2.076603e-05
2.322170e+02    2.002142e-05
2.366858e+02    1.923133e-05
2.412406e+02    1.849247e-05
2.506147e+02    1.712104e-05
2.554376e+02    1.645017e-05
2.603532e+02    1.580927e-05
2.653634e+02    1.516525e-05
2.704701e+02    1.458578e-05
2.756750e+02    1.398843e-05
2.809801e+02    1.345947e-05
2.863872e+02    1.292393e-05
2.975157e+02    1.188404e-05
3.032411e+02    1.140627e-05
3.090767e+02    1.093616e-05
3.150245e+02    1.047239e-05
