# W [GeV]    S_yy [GeV^-1]
1.000000e+01    1.504532e-03
1.015366e+01    1.471044e-03
1.030968e+01    1.436234e-03
1.046809e+01    1.403731e-03
1.062894e+01    1.372597e-03
1.079226e+01    1.341231e-03
1.095810e+01    1.310311e-03
1.112648e+01    1.280381e-03
1.129744e+01    1.251095e-03
1.147104e+01    1.222546e-03
1.164730e+01    1.194106e-03
1.182627e+01    1.166826e-03
1.200799e+01    1.140298e-03
1.219250e+01    1.113854e-03
1.237985e+01    1.088007e-03
1.257007e+01    1.063247e-03
1.276322e+01    1.037616e-03
1.295934e+01    1.014326e-03
1.315847e+01    9.907627e-04
1.336066e+01    9.671288e-04
1.356595e+01    9.450510e-04
1.377440e+01    9.227853e-04
1.398606e+01    9.010075e-04
1.420097e+01    8.799177e-04
1.441917e+01    8.594642e-04
1.464074e+01    8.395010e-04
1.532606e+01    7.813916e-04
1.556155e+01    7.626756e-04
1.580067e+01    7.449308e-04
1.604346e+01    7.272603e-04
1.628998e+01    7.097535e-04
1.654029e+01    6.926050e-04
1.679444e+01    6.764258e-04
1.758058e+01    6.290066e-04
1.785072e+01    6.134513e-04
1.812501e+01    5.991185e-04
1.840351e+01    5.846447e-04
1.868629e+01    5.701080e-04
1.897342e+01    5.565277e-04
1.926496e+01    5.433027e-04
1.956099e+01    5.300394e-04
1.986155e+01    5.170578e-04
2.016674e+01    5.042713e-04
2.047662e+01    4.922244e-04
2.079126e+01    4.799198e-04
2.111073e+01    4.682216e-04
2.176448e+01    4.455565e-04
2.209891e+01    4.344586e-04
2.243848e+01    4.239380e-04
2.384973e+01    3.834214e-04
2.421620e+01    3.738321e-04
2.458830e+01    3.645838e-04
2.496612e+01    3.554196e-04
2.534974e+01    3.464064e-04
2.573926e+01    3.375014e-04
2.613476e+01    3.291670e-04
2.653634e+01    3.208335e-04
2.694409e+01    3.127723e-04
2.735811e+01    3.049329e-04
2.777849e+01    2.971430e-04
2.820533e+01    2.896554e-04
2.863872e+01    2.821494e-04
2.907878e+01    2.749595e-04
2.952560e+01    2.678257e-04
2.997928e+01    2.610095e-04
3.043993e+01    2.541923e-04
3.090767e+01    2.476935e-04
3.186480e+01    2.349904e-04
3.235443e+01    2.289737e-04
3.285158e+01    2.229837e-04
3.335637e+01    2.170655e-04
3.386892e+01    2.113769e-04
3.491776e+01    2.004402e-04
3.545430e+01    1.952679e-04
3.599908e+01    1.901007e-04
3.655223e+01    1.849602e-04
3.711389e+01    1.800550e-04
3.826321e+01    1.705503e-04
3.885116e+01    1.660567e-04
3.944814e+01    1.615888e-04
4.066975e+01    1.530145e-04
4.129467e+01    1.488665e-04
4.257347e+01    1.408694e-04
4.389187e+01    1.332694e-04
4.456630e+01    1.296055e-04
4.525110e+01    1.260676e-04
4.594642e+01    1.225984e-04
4.665242e+01    1.191954e-04
4.736927e+01    1.158569e-04
4.809713e+01    1.126737e-04
4.883618e+01    1.094880e-04
4.958659e+01    1.064830e-04
5.034853e+01    1.034353e-04
5.112217e+01    1.005128e-04
5.190770e+01    9.772794e-05
5.270530e+01    9.490059e-05
5.351516e+01    9.223875e-05
5.433746e+01    8.955297e-05
5.775498e+01    7.975652e-05
5.864242e+01    7.742055e-05
5.954351e+01    7.518181e-05
6.045844e+01    7.297431e-05
6.138743e+01    7.084283e-05
6.233070e+01    6.876612e-05
6.328846e+01    6.675308e-05
6.426093e+01    6.477332e-05
6.524835e+01    6.287109e-05
6.625094e+01    6.098122e-05
