# W [GeV]    S_yy [GeV^-1]
1.000000e+01    3.356361e-04
1.015366e+01    3.289794e-04
1.046809e+01    3.143386e-04
1.079226e+01    3.019265e-04
1.095810e+01    2.956598e-04
1.129744e+01    2.832033e-04
1.147104e+01    2.766419e-04
1.164730e+01    2.708054e-04
1.182627e+01    2.650025e-04
1.200799e+01    2.594422e-04
1.219250e+01    2.538851e-04
1.237985e+01    2.486119e-04
1.276322e+01    2.380991e-04
1.295934e+01    2.328036e-04
1.315847e+01    2.274006e-04
1.336066e+01    2.225606e-04
1.356595e+01    2.181343e-04
1.377440e+01    2.134053e-04
1.398606e+01    2.084702e-04
1.420097e+01    2.040206e-04
1.464074e+01    1.953147e-04
1.486570e+01    1.909633e-04
1.509413e+01    1.864076e-04
1.532606e+01    1.824785e-04
1.556155e+01    1.785854e-04
1.580067e+01    1.745881e-04
1.604346e+01    1.705937e-04
1.628998e+01    1.669765e-04
1.654029e+01    1.632658e-04
1.679444e+01    1.596418e-04
1.705250e+01    1.558071e-04
1.731453e+01    1.523462e-04
1.758058e+01    1.490342e-04
1.785072e+01    1.457950e-04
1.868629e+01    1.362432e-04
1.897342e+01    1.330629e-04
1.926496e+01    1.298481e-04
1.956099e+01    1.271673e-04
1.986155e+01    1.243384e-04
2.016674e+01    1.214977e-04
2.079126e+01    1.161212e-04
2.111073e+01    1.134904e-04
2.143512e+01    1.108953e-04
2.209891e+01    1.055886e-04
2.243848e+01    1.032733e-04
2.278326e+01    1.007558e-04
2.313334e+01    9.850408e-05
2.348881e+01    9.631610e-05
2.384973e+01    9.413276e-05
2.421620e+01    9.177134e-05
2.458830e+01    8.957443e-05
2.496612e+01    8.757925e-05
2.534974e+01    8.559569e-05
2.573926e+01    8.359087e-05
2.653634e+01    7.961612e-05
2.694409e+01    7.792867e-05
2.735811e+01    7.593391e-05
2.777849e+01    7.391095e-05
2.863872e+01    7.068895e-05
2.907878e+01    6.901362e-05
2.952560e+01    6.729147e-05
2.997928e+01    6.578574e-05
3.043993e+01    6.418703e-05
3.090767e+01    6.261998e-05
3.138259e+01    6.102080e-05
3.186480e+01    5.955719e-05
3.235443e+01    5.808125e-05
3.285158e+01    5.675154e-05
3.335637e+01    5.531354e-05
3.386892e+01    5.397142e-05
3.438934e+01    5.267355e-05
3.491776e+01    5.139719e-05
3.545430e+01    5.012577e-05
3.599908e+01    4.885486e-05
3.655223e+01    4.756397e-05
3.711389e+01    4.650155e-05
3.768417e+01    4.534092e-05
3.826321e+01    4.418456e-05
3.885116e+01    4.306347e-05
3.944814e+01    4.198599e-05
4.005429e+01    4.095294e-05
4.066975e+01    3.992418e-05
4.129467e+01    3.886926e-05
4.192920e+01    3.794103e-05
4.257347e+01    3.695166e-05
4.322765e+01    3.597670e-05
4.389187e+01    3.509330e-05
4.456630e+01    3.419632e-05
4.525110e+01    3.337954e-05
4.594642e+01    3.243654e-05
4.665242e+01    3.162895e-05
4.809713e+01    3.002262e-05
4.883618e+01    2.926600e-05
4.958659e+01    2.845966e-05
