# W [GeV]    S_yy [GeV^-1]
1.000000e+01    1.476567e-03
1.030968e+01    1.408252e-03
1.046809e+01    1.376938e-03
1.062894e+01    1.343538e-03
1.079226e+01    1.312721e-03
1.095810e+01    1.281913e-03
1.112648e+01    1.251275e-03
1.129744e+01    1.223187e-03
1.147104e+01    1.193908e-03
1.200799e+01    1.111464e-03
1.219250e+01    1.085487e-03
1.237985e+01    1.059293e-03
1.257007e+01    1.034609e-03
1.276322e+01    1.009663e-03
1.295934e+01    9.851693e-04
1.315847e+01    9.623673e-04
1.336066e+01    9.390305e-04
1.356595e+01    9.166378e-04
1.377440e+01    8.945269e-04
1.398606e+01    8.728628e-04
1.420097e+01    8.519162e-04
1.441917e+01    8.313588e-04
1.464074e+01    8.112213e-04
1.486570e+01    7.917692e-04
1.509413e+01    7.722529e-04
1.532606e+01    7.534097e-04
1.556155e+01    7.354479e-04
1.580067e+01    7.173044e-04
1.604346e+01    6.997581e-04
1.628998e+01    6.826410e-04
1.654029e+01    6.655714e-04
1.679444e+01    6.495418e-04
1.705250e+01    6.332926e-04
1.731453e+01    6.177455e-04
1.785072e+01    5.873015e-04
1.840351e+01    5.586076e-04
1.868629e+01    5.445416e-04
1.897342e+01    5.308320e-04
1.926496e+01    5.176223e-04
1.956099e+01    5.046323e-04
1.986155e+01    4.918845e-04
2.016674e+01    4.795201e-04
2.079126e+01    4.555970e-04
2.111073e+01    4.441192e-04
2.143512e+01    4.326075e-04
2.176448e+01    4.215595e-04
2.209891e+01    4.109559e-04
2.313334e+01    3.799623e-04
2.421620e+01    3.514418e-04
2.458830e+01    3.422724e-04
2.496612e+01    3.332898e-04
2.534974e+01    3.246834e-04
2.613476e+01    3.079880e-04
2.653634e+01    2.998601e-04
2.694409e+01    2.921294e-04
2.735811e+01    2.842251e-04
2.777849e+01    2.767672e-04
2.820533e+01    2.694925e-04
2.863872e+01    2.622772e-04
2.907878e+01    2.553262e-04
2.952560e+01    2.484672e-04
2.997928e+01    2.419265e-04
3.043993e+01    2.355120e-04
3.090767e+01    2.292021e-04
3.138259e+01    2.229921e-04
3.186480e+01    2.169638e-04
3.285158e+01    2.054232e-04
3.335637e+01    1.997939e-04
3.386892e+01    1.943804e-04
3.438934e+01    1.891006e-04
3.491776e+01    1.839813e-04
3.599908e+01    1.739466e-04
3.655223e+01    1.691691e-04
3.711389e+01    1.644997e-04
3.826321e+01    1.554911e-04
3.885116e+01    1.512347e-04
4.005429e+01    1.428496e-04
4.129467e+01    1.349655e-04
4.192920e+01    1.311552e-04
4.257347e+01    1.274888e-04
4.389187e+01    1.203515e-04
4.456630e+01    1.168690e-04
4.525110e+01    1.136008e-04
4.665242e+01    1.071707e-04
4.736927e+01    1.040689e-04
4.809713e+01    1.010605e-04
4.958659e+01    9.528075e-05
5.034853e+01    9.251620e-05
5.112217e+01    8.984545e-05
5.190770e+01    8.714402e-05
5.351516e+01    8.216662e-05
5.433746e+01    7.971534e-05
5.517240e+01    7.735118e-05
5.602016e+01    7.504857e-05
5.688096e+01    7.285231e-05
5.775498e+01    7.063145e-05
5.864242e+01    6.854596e-05
5.954351e+01    6.646181e-05
6.045844e+01    6.444704e-05
6.138743e+01    6.250162e-05
6.328846e+01    5.875828e-05
6.426093e+01    5.698293e-05
6.524835e+01    5.522230e-05
6.625094e+01    5.352523e-05
6.726894e+01    5.186245e-05
6.830258e+01    5.027859e-05
6.935210e+01    4.870270e-05
7.041775e+01    4.717565e-05
7.149977e+01    4.570533e-05
7.259842e+01    4.428304e-05
7.371395e+01    4.289883e-05
7.484662e+01    4.151506e-05
7.599669e+01    4.021401e-05
7.716444e+01    3.894357e-05
7.835013e+01    3.769796e-05
7.955404e+01    3.647783e-05
8.077645e+01    3.530888e-05
8.201764e+01    3.416334e-05
8.327791e+01    3.306920e-05
8.455754e+01    3.198143e-05
8.585683e+01    3.094276e-05
8.717608e+01    2.993452e-05
8.851561e+01    2.894267e-05
8.987572e+01    2.798409e-05
9.125673e+01    2.707085e-05
