# W [GeV]    S_yy [GeV^-1]
1.000000e+01    8.045086e-04
1.015366e+01    7.868556e-04
1.030968e+01    7.721621e-04
1.046809e+01    7.564818e-04
1.062894e+01    7.426002e-04
1.079226e+01    7.295328e-04
1.095810e+01    7.158780e-04
1.112648e+01    7.002862e-04
1.147104e+01    6.721188e-04
1.164730e+01    6.596580e-04
1.182627e+01    6.439230e-04
1.200799e+01    6.305674e-04
1.219250e+01    6.201427e-04
1.237985e+01    6.080418e-04
1.276322e+01    5.821358e-04
1.295934e+01    5.708139e-04
1.336066e+01    5.482276e-04
1.356595e+01    5.354796e-04
1.377440e+01    5.252375e-04
1.398606e+01    5.143730e-04
1.420097e+01    5.032699e-04
1.441917e+01    4.940781e-04
1.464074e+01    4.835453e-04
1.486570e+01    4.732273e-04
1.509413e+01    4.635392e-04
1.556155e+01    4.434221e-04
1.580067e+01    4.356792e-04
1.604346e+01    4.262363e-04
1.628998e+01    4.160189e-04
1.654029e+01    4.071876e-04
1.705250e+01    3.909740e-04
1.731453e+01    3.825915e-04
1.758058e+01    3.744592e-04
1.812501e+01    3.577408e-04
1.840351e+01    3.491834e-04
1.868629e+01    3.436229e-04
1.897342e+01    3.351339e-04
1.926496e+01    3.283398e-04
1.956099e+01    3.203835e-04
1.986155e+01    3.141306e-04
2.016674e+01    3.069075e-04
2.047662e+01    3.012428e-04
2.111073e+01    2.876755e-04
2.143512e+01    2.811379e-04
2.176448e+01    2.750888e-04
2.209891e+01    2.686709e-04
2.243848e+01    2.626972e-04
2.278326e+01    2.572830e-04
2.313334e+01    2.510765e-04
2.348881e+01    2.452660e-04
2.384973e+01    2.397424e-04
2.421620e+01    2.345142e-04
2.458830e+01    2.299011e-04
2.496612e+01    2.239760e-04
2.573926e+01    2.139368e-04
2.613476e+01    2.093885e-04
2.653634e+01    2.041952e-04
2.694409e+01    1.995085e-04
2.735811e+01    1.948217e-04
2.777849e+01    1.903773e-04
2.820533e+01    1.860763e-04
2.863872e+01    1.819207e-04
2.907878e+01    1.777206e-04
2.952560e+01    1.734768e-04
2.997928e+01    1.693636e-04
3.043993e+01    1.658856e-04
3.090767e+01    1.616313e-04
3.138259e+01    1.578784e-04
3.186480e+01    1.538253e-04
3.285158e+01    1.468400e-04
3.386892e+01    1.398355e-04
3.438934e+01    1.364416e-04
3.545430e+01    1.302028e-04
3.599908e+01    1.270214e-04
3.655223e+01    1.239006e-04
3.711389e+01    1.209851e-04
3.768417e+01    1.179872e-04
3.826321e+01    1.150767e-04
3.885116e+01    1.122533e-04
4.066975e+01    1.042484e-04
4.192920e+01    9.916721e-05
4.257347e+01    9.658185e-05
4.322765e+01    9.434173e-05
4.389187e+01    9.159266e-05
4.456630e+01    8.952962e-05
4.525110e+01    8.726334e-05
4.665242e+01    8.314941e-05
4.736927e+01    8.081896e-05
4.809713e+01    7.881639e-05
4.883618e+01    7.686743e-05
4.958659e+01    7.478843e-05
5.034853e+01    7.289352e-05
5.112217e+01    7.109323e-05
5.190770e+01    6.916308e-05
5.270530e+01    6.745365e-05
5.351516e+01    6.560395e-05
5.433746e+01    6.392030e-05
5.517240e+01    6.221496e-05
5.602016e+01    6.056013e-05
5.688096e+01    5.896199e-05
5.775498e+01    5.737283e-05
5.864242e+01    5.584482e-05
5.954351e+01    5.449482e-05
6.045844e+01    5.293776e-05
6.138743e+01    5.154345e-05
6.233070e+01    5.016275e-05
6.328846e+01    4.886790e-05
6.426093e+01    4.747717e-05
6.524835e+01    4.613474e-05
6.625094e+01    4.489024e-05
6.726894e+01    4.362981e-05
6.830258e+01    4.243546e-05
6.935210e+01    4.131869e-05
7.041775e+01    4.012257e-05
7.149977e+01    3.899106e-05
7.259842e+01    3.785911e-05
7.371395e+01    3.681359e-05
7.484662e+01    3.577852e-05
7.599669e+01    3.475503e-05
7.716444e+01    3.377592e-05
7.955404e+01    3.188006e-05
8.077645e+01    3.098542e-05
8.201764e+01    3.002662e-05
8.327791e+01    2.918855e-05
8.455754e+01    2.832454e-05
8.585683e+01    2.752610e-05
8.717608e+01    2.671036e-05
8.851561e+01    2.587062e-05
8.987572e+01    2.515869e-05
9.125673e+01    2.433565e-05
9.408273e+01    2.292541e-05
9.552839e+01    2.221658e-05
9.699626e+01    2.154541e-05
9.848668e+01    2.091034e-05
1.000000e+02    2.026652e-05
1.015366e+02    1.962722e-05
1.030968e+02    1.903358e-05
1.046809e+02    1.845699e-05
1.079226e+02    1.730760e-05
1.095810e+02    1.675856e-05
1.112648e+02    1.622771e-05
1.129744e+02    1.571370e-05
1.147104e+02    1.520047e-05
1.164730e+02    1.472148e-05
1.182627e+02    1.422327e-05
1.200799e+02    1.379324e-05
1.219250e+02    1.332902e-05
1.237985e+02    1.287153e-05
1.257007e+02    1.245439e-05
1.276322e+02    1.205313e-05
1.295934e+02    1.164171e-05
1.315847e+02    1.124230e-05
1.336066e+02    1.086159e-05
1.356595e+02    1.050609e-05
1.377440e+02    1.016250e-05
1.398606e+02    9.790921e-06
1.420097e+02    9.451374e-06
1.441917e+02    9.115262e-06
1.464074e+02    8.803430e-06
1.486570e+02    8.485267e-06
1.509413e+02    8.200392e-06
1.532606e+02    7.904436e-06
1.556155e+02    7.620753e-06
1.580067e+02    7.342648e-06
1.604346e+02    7.081451e-06
