# W [GeV]    S_yy [GeV^-1]
1.000000e+01    5.793217e-04
1.008598e+01    5.728943e-04
1.017271e+01    5.642513e-04
1.026017e+01    5.583245e-04
1.034840e+01    5.523360e-04
1.043737e+01    5.451743e-04
1.070893e+01    5.274504e-04
1.080101e+01    5.192611e-04
1.089388e+01    5.127129e-04
1.108202e+01    5.000830e-04
1.117731e+01    4.943491e-04
1.127342e+01    4.882072e-04
1.137035e+01    4.823028e-04
1.146812e+01    4.760120e-04
1.156672e+01    4.705447e-04
1.176649e+01    4.596590e-04
1.186766e+01    4.543355e-04
1.196970e+01    4.488338e-04
1.207262e+01    4.429999e-04
1.217643e+01    4.378693e-04
1.228112e+01    4.308542e-04
1.238672e+01    4.267327e-04
1.249323e+01    4.211207e-04
1.260065e+01    4.158128e-04
1.281827e+01    4.049672e-04
1.292848e+01    4.002461e-04
1.303965e+01    3.952585e-04
1.315177e+01    3.902526e-04
1.326485e+01    3.862808e-04
1.337891e+01    3.816840e-04
1.349394e+01    3.763550e-04
1.372699e+01    3.667202e-04
1.384502e+01    3.621325e-04
1.396407e+01    3.575385e-04
1.408413e+01    3.530975e-04
1.420523e+01    3.483364e-04
1.432738e+01    3.439058e-04
1.457482e+01    3.349406e-04
1.482654e+01    3.271240e-04
1.495402e+01    3.226743e-04
1.508260e+01    3.185626e-04
1.521228e+01    3.145589e-04
1.534309e+01    3.105754e-04
1.547501e+01    3.064938e-04
1.560807e+01    3.031017e-04
1.574227e+01    2.988399e-04
1.587763e+01    2.946947e-04
1.601415e+01    2.909433e-04
1.615185e+01    2.870242e-04
1.629073e+01    2.833659e-04
1.643080e+01    2.797898e-04
1.657208e+01    2.766007e-04
1.671457e+01    2.726990e-04
1.685829e+01    2.696228e-04
1.700324e+01    2.656174e-04
1.729690e+01    2.583135e-04
1.744562e+01    2.551149e-04
1.759563e+01    2.517489e-04
1.774692e+01    2.487380e-04
1.789952e+01    2.449436e-04
1.805342e+01    2.419914e-04
1.820865e+01    2.388202e-04
1.836522e+01    2.357049e-04
1.852313e+01    2.324502e-04
1.868239e+01    2.293178e-04
1.900505e+01    2.234754e-04
1.916846e+01    2.202179e-04
