# W [GeV]    S_yy [GeV^-1]
1.000000e+01    1.477147e-03
1.015366e+01    1.442005e-03
1.030968e+01    1.409186e-03
1.046809e+01    1.375887e-03
1.062894e+01    1.343693e-03
1.079226e+01    1.312833e-03
1.112648e+01    1.252669e-03
1.147104e+01    1.193966e-03
1.164730e+01    1.165711e-03
1.182627e+01    1.138412e-03
1.200799e+01    1.110976e-03
1.219250e+01    1.085160e-03
1.257007e+01    1.034196e-03
1.276322e+01    1.009475e-03
1.295934e+01    9.849985e-04
1.315847e+01    9.619855e-04
1.336066e+01    9.391877e-04
1.356595e+01    9.167672e-04
1.377440e+01    8.946942e-04
1.398606e+01    8.725850e-04
1.441917e+01    8.314826e-04
1.464074e+01    8.112060e-04
1.486570e+01    7.919797e-04
1.556155e+01    7.352865e-04
1.604346e+01    6.995753e-04
1.654029e+01    6.659184e-04
1.679444e+01    6.496093e-04
1.705250e+01    6.335927e-04
1.731453e+01    6.176863e-04
1.758058e+01    6.021885e-04
1.785072e+01    5.874780e-04
1.812501e+01    5.728275e-04
1.840351e+01    5.582674e-04
1.868629e+01    5.446998e-04
1.897342e+01    5.309387e-04
1.926496e+01    5.178640e-04
1.956099e+01    5.046876e-04
1.986155e+01    4.919430e-04
2.016674e+01    4.796174e-04
2.047662e+01    4.674100e-04
2.079126e+01    4.555790e-04
2.111073e+01    4.441576e-04
2.143512e+01    4.326595e-04
2.176448e+01    4.217799e-04
2.209891e+01    4.108423e-04
2.243848e+01    4.001460e-04
2.278326e+01    3.900907e-04
2.313334e+01    3.801306e-04
2.348881e+01    3.703513e-04
2.384973e+01    3.607989e-04
2.458830e+01    3.421911e-04
2.496612e+01    3.335380e-04
2.534974e+01    3.247300e-04
2.613476e+01    3.079417e-04
2.653634e+01    2.998420e-04
2.694409e+01    2.919543e-04
2.735811e+01    2.844039e-04
2.777849e+01    2.767754e-04
2.820533e+01    2.694441e-04
2.863872e+01    2.624450e-04
2.907878e+01    2.553885e-04
2.997928e+01    2.420055e-04
3.043993e+01    2.354740e-04
3.090767e+01    2.291365e-04
3.138259e+01    2.229008e-04
3.186480e+01    2.170309e-04
3.235443e+01    2.111675e-04
3.285158e+01    2.053438e-04
3.335637e+01    1.998970e-04
3.386892e+01    1.945052e-04
3.438934e+01    1.891349e-04
3.491776e+01    1.839511e-04
3.545430e+01    1.789165e-04
3.599908e+01    1.739508e-04
3.655223e+01    1.691792e-04
3.711389e+01    1.646290e-04
3.768417e+01    1.599944e-04
3.885116e+01    1.511939e-04
3.944814e+01    1.469676e-04
4.005429e+01    1.429147e-04
4.066975e+01    1.388586e-04
4.129467e+01    1.349718e-04
4.192920e+01    1.311525e-04
4.257347e+01    1.275003e-04
4.322765e+01    1.238631e-04
4.456630e+01    1.169124e-04
4.525110e+01    1.135812e-04
4.594642e+01    1.103292e-04
4.665242e+01    1.070970e-04
4.809713e+01    1.010676e-04
4.883618e+01    9.815338e-05
4.958659e+01    9.529311e-05
5.112217e+01    8.980466e-05
5.190770e+01    8.720965e-05
5.270530e+01    8.460335e-05
5.351516e+01    8.215807e-05
5.433746e+01    7.969374e-05
5.517240e+01    7.734327e-05
5.602016e+01    7.502924e-05
5.775498e+01    7.064594e-05
5.864242e+01    6.852383e-05
5.954351e+01    6.645299e-05
6.045844e+01    6.448191e-05
6.138743e+01    6.249181e-05
6.233070e+01    6.061659e-05
6.328846e+01    5.876256e-05
6.426093e+01    5.696852e-05
6.524835e+01    5.522977e-05
6.625094e+01    5.350593e-05
6.726894e+01    5.187850e-05
6.830258e+01    5.027061e-05
6.935210e+01    4.870352e-05
7.041775e+01    4.717425e-05
7.149977e+01    4.570522e-05
7.259842e+01    4.425889e-05
7.371395e+01    4.288642e-05
7.484662e+01    4.152726e-05
7.599669e+01    4.021873e-05
7.716444e+01    3.893080e-05
7.835013e+01    3.769344e-05
7.955404e+01    3.648842e-05
8.077645e+01    3.532346e-05
8.201764e+01    3.417464e-05
8.327791e+01    3.306969e-05
8.455754e+01    3.197961e-05
8.585683e+01    3.094318e-05
8.717608e+01    2.992696e-05
8.851561e+01    2.894898e-05
8.987572e+01    2.798893e-05
9.125673e+01    2.706433e-05
9.265896e+01    2.616374e-05
9.408273e+01    2.528736e-05
9.552839e+01    2.443781e-05
9.699626e+01    2.361194e-05
9.848668e+01    2.281515e-05
1.000000e+02    2.203475e-05
1.015366e+02    2.128687e-05
1.030968e+02    2.055521e-05
1.062894e+02    1.917045e-05
1.079226e+02    1.850783e-05
1.112648e+02    1.723093e-05
1.129744e+02    1.662375e-05
1.147104e+02    1.603801e-05
1.164730e+02    1.547430e-05
1.182627e+02    1.492494e-05
1.200799e+02    1.439360e-05
1.219250e+02    1.386764e-05
1.237985e+02    1.336655e-05
1.257007e+02    1.288563e-05
1.276322e+02    1.241400e-05
1.295934e+02    1.195924e-05
1.315847e+02    1.152218e-05
1.336066e+02    1.109055e-05
1.356595e+02    1.068531e-05
1.377440e+02    1.027991e-05
1.398606e+02    9.893757e-06
1.420097e+02    9.520015e-06
1.441917e+02    9.160487e-06
1.464074e+02    8.813357e-06
1.486570e+02    8.472809e-06
1.509413e+02    8.146689e-06
1.532606e+02    7.833172e-06
1.556155e+02    7.526444e-06
1.580067e+02    7.231240e-06
1.604346e+02    6.946222e-06
1.628998e+02    6.671702e-06
1.654029e+02    6.406740e-06
1.679444e+02    6.148743e-06
1.705250e+02    5.901350e-06
1.731453e+02    5.662313e-06
1.785072e+02    5.207838e-06
1.812501e+02    4.993437e-06
1.840351e+02    4.786323e-06
1.868629e+02    4.585603e-06
1.897342e+02    4.393805e-06
1.926496e+02    4.205983e-06
1.956099e+02    4.029788e-06
1.986155e+02    3.855248e-06
2.016674e+02    3.689076e-06
2.047662e+02    3.531055e-06
2.079126e+02    3.375789e-06
2.111073e+02    3.226910e-06
2.143512e+02    3.083762e-06
2.176448e+02    2.946513e-06
2.209891e+02    2.814410e-06
2.243848e+02    2.687106e-06
2.278326e+02    2.565079e-06
2.313334e+02    2.447591e-06
2.348881e+02    2.334344e-06
2.384973e+02    2.225362e-06
2.421620e+02    2.121768e-06
2.496612e+02    1.925089e-06
2.534974e+02    1.832887e-06
2.573926e+02    1.745144e-06
2.613476e+02    1.659680e-06
2.653634e+02    1.578553e-06
2.694409e+02    1.500689e-06
2.735811e+02    1.425688e-06
2.777849e+02    1.354224e-06
2.820533e+02    1.285552e-06
2.863872e+02    1.219970e-06
2.907878e+02    1.156615e-06
2.952560e+02    1.097093e-06
2.997928e+02    1.039582e-06
3.090767e+02    9.324400e-07
3.138259e+02    8.822641e-07
3.186480e+02    8.340911e-07
3.335637e+02    7.031597e-07
3.386892e+02    6.633881e-07
3.491776e+02    5.898355e-07
3.545430e+02    5.555879e-07
3.599908e+02    5.230981e-07
3.711389e+02    4.626061e-07
3.768417e+02    4.346644e-07
3.826321e+02    4.080746e-07
3.885116e+02    3.828480e-07
3.944814e+02    3.589143e-07
4.005429e+02    3.361861e-07
4.129467e+02    2.943797e-07
4.257347e+02    2.569056e-07
4.322765e+02    2.396992e-07
4.389187e+02    2.233760e-07
4.456630e+02    2.080317e-07
4.594642e+02    1.799039e-07
4.665242e+02    1.670669e-07
4.736927e+02    1.549562e-07
4.883618e+02    1.328494e-07
4.958659e+02    1.228099e-07
5.112217e+02    1.045429e-07
5.190770e+02    9.621933e-08
5.270530e+02    8.842932e-08
5.351516e+02    8.119381e-08
5.433746e+02    7.442063e-08
5.517240e+02    6.812520e-08
5.602016e+02    6.221608e-08
5.688096e+02    5.675472e-08
5.775498e+02    5.166146e-08
5.864242e+02    4.689636e-08
6.045844e+02    3.844597e-08
6.138743e+02    3.468073e-08
6.233070e+02    3.120577e-08
6.328846e+02    2.801294e-08
6.426093e+02    2.506520e-08
