# W [GeV]    S_yy [GeV^-1]
1.000000e+01    3.152093e-04
1.015366e+01    3.099334e-04
1.046809e+01    2.997409e-04
1.112648e+01    2.805268e-04
1.129744e+01    2.763245e-04
1.147104e+01    2.717024e-04
1.164730e+01    2.676176e-04
1.182627e+01    2.632822e-04
1.219250e+01    2.545594e-04
1.276322e+01    2.424978e-04
1.295934e+01    2.382620e-04
1.315847e+01    2.348242e-04
1.356595e+01    2.270268e-04
1.377440e+01    2.227250e-04
1.398606e+01    2.191536e-04
1.420097e+01    2.162739e-04
1.441917e+01    2.110887e-04
1.486570e+01    2.050866e-04
1.509413e+01    2.019908e-04
1.556155e+01    1.955855e-04
1.580067e+01    1.924763e-04
1.654029e+01    1.810405e-04
1.679444e+01    1.800128e-04
1.705250e+01    1.769388e-04
1.731453e+01    1.738295e-04
1.785072e+01    1.682529e-04
1.812501e+01    1.656267e-04
1.868629e+01    1.601784e-04
1.897342e+01    1.573118e-04
1.926496e+01    1.548841e-04
1.956099e+01    1.524383e-04
2.016674e+01    1.472435e-04
2.079126e+01    1.423834e-04
2.111073e+01    1.400533e-04
2.143512e+01    1.376742e-04
2.176448e+01    1.356287e-04
2.209891e+01    1.331643e-04
2.243848e+01    1.309657e-04
2.278326e+01    1.287666e-04
2.313334e+01    1.265920e-04
2.348881e+01    1.243920e-04
2.384973e+01    1.221505e-04
2.458830e+01    1.182377e-04
2.496612e+01    1.164759e-04
2.534974e+01    1.142616e-04
2.573926e+01    1.122957e-04
2.613476e+01    1.105120e-04
2.735811e+01    1.050747e-04
2.863872e+01    9.975321e-05
2.907878e+01    9.787597e-05
2.952560e+01    9.629567e-05
2.997928e+01    9.461669e-05
3.090767e+01    9.144826e-05
3.186480e+01    8.831711e-05
3.285158e+01    8.518148e-05
3.335637e+01    8.369847e-05
3.386892e+01    8.226119e-05
3.438934e+01    8.088499e-05
3.491776e+01    7.949553e-05
3.599908e+01    7.668943e-05
3.711389e+01    7.402005e-05
3.826321e+01    7.140788e-05
3.885116e+01    7.011973e-05
3.944814e+01    6.888928e-05
4.005429e+01    6.762498e-05
4.129467e+01    6.516746e-05
4.192920e+01    6.403170e-05
4.322765e+01    6.176658e-05
4.456630e+01    5.951520e-05
4.525110e+01    5.835080e-05
4.594642e+01    5.734632e-05
4.665242e+01    5.624033e-05
4.736927e+01    5.522970e-05
4.809713e+01    5.420184e-05
4.883618e+01    5.317881e-05
4.958659e+01    5.218758e-05
5.034853e+01    5.123860e-05
5.112217e+01    5.019076e-05
5.190770e+01    4.925038e-05
5.270530e+01    4.829856e-05
5.433746e+01    4.650305e-05
5.517240e+01    4.559791e-05
5.602016e+01    4.470032e-05
5.688096e+01    4.382342e-05
5.775498e+01    4.295843e-05
5.864242e+01    4.205585e-05
5.954351e+01    4.125840e-05
6.045844e+01    4.045368e-05
6.138743e+01    3.965473e-05
6.328846e+01    3.802158e-05
6.426093e+01    3.725783e-05
6.524835e+01    3.648584e-05
6.625094e+01    3.575939e-05
6.726894e+01    3.505213e-05
6.830258e+01    3.426952e-05
7.041775e+01    3.285205e-05
7.149977e+01    3.217020e-05
7.259842e+01    3.146273e-05
7.371395e+01    3.077766e-05
7.484662e+01    3.011417e-05
7.599669e+01    2.947032e-05
7.716444e+01    2.882924e-05
7.835013e+01    2.818160e-05
7.955404e+01    2.757787e-05
8.077645e+01    2.694701e-05
8.201764e+01    2.632235e-05
8.327791e+01    2.571663e-05
8.455754e+01    2.514812e-05
8.717608e+01    2.399485e-05
8.851561e+01    2.345380e-05
8.987572e+01    2.289436e-05
9.125673e+01    2.234475e-05
9.265896e+01    2.182267e-05
9.408273e+01    2.127854e-05
9.552839e+01    2.077090e-05
9.699626e+01    2.027154e-05
9.848668e+01    1.976651e-05
1.000000e+02    1.929756e-05
1.015366e+02    1.880142e-05
1.046809e+02    1.788092e-05
1.062894e+02    1.741875e-05
1.079226e+02    1.698224e-05
1.095810e+02    1.654866e-05
1.112648e+02    1.611081e-05
1.129744e+02    1.568839e-05
1.182627e+02    1.443130e-05
1.200799e+02    1.387003e-05
1.219250e+02    1.334503e-05
1.237985e+02    1.281047e-05
1.257007e+02    1.231189e-05
1.295934e+02    1.135207e-05
1.315847e+02    1.089579e-05
1.336066e+02    1.045693e-05
1.356595e+02    1.002438e-05
1.377440e+02    9.614982e-06
1.398606e+02    9.211610e-06
1.420097e+02    8.830187e-06
1.464074e+02    8.092028e-06
1.486570e+02    7.744872e-06
1.509413e+02    7.412150e-06
1.556155e+02    6.776411e-06
1.580067e+02    6.473323e-06
1.604346e+02    6.178465e-06
1.628998e+02    5.899173e-06
1.679444e+02    5.364274e-06
1.705250e+02    5.115370e-06
1.731453e+02    4.872747e-06
1.758058e+02    4.639696e-06
1.785072e+02    4.416864e-06
1.840351e+02    3.990743e-06
1.897342e+02    3.598068e-06
1.926496e+02    3.413668e-06
1.956099e+02    3.234149e-06
1.986155e+02    3.066450e-06
2.016674e+02    2.904088e-06
2.047662e+02    2.744170e-06
2.079126e+02    2.594028e-06
2.111073e+02    2.449869e-06
2.143512e+02    2.310427e-06
2.176448e+02    2.177496e-06
2.243848e+02    1.929789e-06
2.278326e+02    1.812369e-06
2.313334e+02    1.701871e-06
2.384973e+02    1.493113e-06
2.421620e+02    1.396828e-06
2.458830e+02    1.303229e-06
2.496612e+02    1.215554e-06
2.534974e+02    1.131751e-06
2.573926e+02    1.051645e-06
2.613476e+02    9.751075e-07
2.653634e+02    9.015594e-07
2.694409e+02    8.332168e-07
2.777849e+02    7.051288e-07
2.820533e+02    6.461328e-07
2.863872e+02    5.905511e-07
2.952560e+02    4.867300e-07
2.997928e+02    4.387797e-07
3.043993e+02    3.942983e-07
3.090767e+02    3.520443e-07
3.138259e+02    3.122129e-07
3.186480e+02    2.741057e-07
3.235443e+02    2.389750e-07
3.285158e+02    2.055704e-07
3.335637e+02    1.742227e-07
3.386892e+02    1.448799e-07
3.438934e+02    1.171419e-07
3.491776e+02    9.145727e-08
3.599908e+02    4.574756e-08
3.655223e+02    2.558928e-08
3.768417e+02    0.000000e+00
3.826321e+02    0.000000e+00
3.885116e+02    0.000000e+00
3.944814e+02    0.000000e+00
4.005429e+02    0.000000e+00
4.066975e+02    0.000000e+00
4.129467e+02    0.000000e+00
4.192920e+02    0.000000e+00
4.257347e+02    0.000000e+00
4.322765e+02    0.000000e+00
4.389187e+02    0.000000e+00
4.456630e+02    0.000000e+00
4.525110e+02    0.000000e+00
4.594642e+02    0.000000e+00
4.665242e+02    0.000000e+00
4.736927e+02    0.000000e+00
4.809713e+02    0.000000e+00
4.883618e+02    0.000000e+00
4.958659e+02    0.000000e+00
5.034853e+02    0.000000e+00
5.112217e+02    0.000000e+00
5.190770e+02    0.000000e+00
5.270530e+02    0.000000e+00
5.351516e+02    0.000000e+00
5.433746e+02    0.000000e+00
5.517240e+02    0.000000e+00
5.602016e+02    0.000000e+00
5.688096e+02    0.000000e+00
5.775498e+02    0.000000e+00
5.864242e+02    0.000000e+00
5.954351e+02    0.000000e+00
6.045844e+02    0.000000e+00
6.138743e+02    0.000000e+00
6.233070e+02    0.000000e+00
6.328846e+02    0.000000e+00
6.426093e+02    0.000000e+00
6.524835e+02    0.000000e+00
6.625094e+02    0.000000e+00
6.726894e+02    0.000000e+00
6.830258e+02    0.000000e+00
6.935210e+02    0.000000e+00
7.041775e+02    0.000000e+00
7.149977e+02    0.000000e+00
7.259842e+02    0.000000e+00
7.371395e+02    0.000000e+00
7.484662e+02    0.000000e+00
7.599669e+02    0.000000e+00
7.716444e+02    0.000000e+00
7.835013e+02    0.000000e+00
7.955404e+02    0.000000e+00
8.077645e+02    0.000000e+00
8.201764e+02    0.000000e+00
8.327791e+02    0.000000e+00
8.455754e+02    0.000000e+00
8.585683e+02    0.000000e+00
8.717608e+02    0.000000e+00
8.851561e+02    0.000000e+00
8.987572e+02    0.000000e+00
9.125673e+02    0.000000e+00
9.265896e+02    0.000000e+00
9.408273e+02    0.000000e+00
9.552839e+02    0.000000e+00
9.699626e+02    0.000000e+00
9.848668e+02    0.000000e+00
1.000000e+03    0.000000e+00
