# W [GeV]    S_yy [GeV^-1]
1.000000e+01    1.199126e-03
1.014391e+01    1.178973e-03
1.028989e+01    1.154384e-03
1.058818e+01    1.110963e-03
1.089511e+01    1.071615e-03
1.105190e+01    1.055864e-03
1.121095e+01    1.031950e-03
1.137228e+01    1.013431e-03
1.153594e+01    9.951183e-04
1.187035e+01    9.573776e-04
1.204118e+01    9.411565e-04
1.221446e+01    9.220763e-04
1.239023e+01    9.060304e-04
1.256854e+01    8.877857e-04
1.274941e+01    8.701798e-04
1.293288e+01    8.520407e-04
1.311900e+01    8.364012e-04
1.330779e+01    8.199229e-04
1.349930e+01    8.030455e-04
1.369357e+01    7.877433e-04
1.389063e+01    7.728120e-04
1.409052e+01    7.564849e-04
1.429330e+01    7.423742e-04
1.470764e+01    7.121834e-04
1.491930e+01    6.983370e-04
1.513400e+01    6.842020e-04
1.535179e+01    6.714465e-04
1.557271e+01    6.571823e-04
1.579682e+01    6.437453e-04
1.602414e+01    6.310348e-04
1.672595e+01    5.918128e-04
1.696665e+01    5.801762e-04
1.721081e+01    5.677048e-04
1.745849e+01    5.559542e-04
1.770973e+01    5.430237e-04
1.796459e+01    5.325951e-04
1.822311e+01    5.220535e-04
1.848536e+01    5.106629e-04
1.875137e+01    5.003935e-04
1.902122e+01    4.897173e-04
1.929495e+01    4.775606e-04
1.957262e+01    4.692641e-04
1.985429e+01    4.567879e-04
2.014001e+01    4.488800e-04
2.042984e+01    4.390672e-04
2.072384e+01    4.293424e-04
2.102207e+01    4.199508e-04
2.132460e+01    4.110110e-04
2.163147e+01    4.011774e-04
2.194277e+01    3.918268e-04
2.225854e+01    3.832880e-04
2.257886e+01    3.752173e-04
2.323339e+01    3.588856e-04
2.356774e+01    3.500040e-04
2.390690e+01    3.420040e-04
2.425093e+01    3.339830e-04
2.459992e+01    3.262474e-04
2.495394e+01    3.195045e-04
2.531304e+01    3.117808e-04
2.567732e+01    3.049922e-04
2.604684e+01    2.976943e-04
2.642167e+01    2.901752e-04
2.680190e+01    2.838439e-04
2.718760e+01    2.770952e-04
2.757885e+01    2.706013e-04
2.797573e+01    2.640889e-04
2.837832e+01    2.580153e-04
2.878671e+01    2.520156e-04
2.920097e+01    2.460849e-04
2.962120e+01    2.399147e-04
3.004747e+01    2.339201e-04
3.047988e+01    2.282859e-04
3.091851e+01    2.229225e-04
3.136345e+01    2.176959e-04
3.181480e+01    2.121603e-04
3.227264e+01    2.071030e-04
3.273706e+01    2.018890e-04
3.320818e+01    1.972021e-04
3.368607e+01    1.920297e-04
3.417084e+01    1.867173e-04
3.466258e+01    1.825384e-04
3.516141e+01    1.776335e-04
3.566741e+01    1.734816e-04
3.618069e+01    1.691987e-04
3.670136e+01    1.646373e-04
3.722952e+01    1.606427e-04
3.776528e+01    1.561870e-04
3.830875e+01    1.524434e-04
3.886005e+01    1.485175e-04
3.941927e+01    1.441227e-04
3.998655e+01    1.411069e-04
4.056199e+01    1.371387e-04
4.173782e+01    1.303886e-04
4.233846e+01    1.264844e-04
4.356580e+01    1.196279e-04
4.419275e+01    1.166296e-04
4.612824e+01    1.076517e-04
4.679206e+01    1.046566e-04
4.746544e+01    1.016952e-04
4.814850e+01    9.890606e-05
4.884140e+01    9.611558e-05
4.954426e+01    9.342525e-05
5.025724e+01    9.096140e-05
5.098049e+01    8.829914e-05
5.171414e+01    8.579805e-05
5.321326e+01    8.095644e-05
5.397904e+01    7.883575e-05
5.554382e+01    7.422396e-05
5.634314e+01    7.224072e-05
5.715396e+01    7.020074e-05
5.797645e+01    6.811467e-05
5.881078e+01    6.613328e-05
5.965712e+01    6.402789e-05
6.051563e+01    6.226237e-05
6.138650e+01    6.042933e-05
6.226990e+01    5.855350e-05
6.407502e+01    5.514404e-05
6.499711e+01    5.351111e-05
6.593247e+01    5.190861e-05
6.688129e+01    5.019534e-05
6.784376e+01    4.876145e-05
6.882009e+01    4.726922e-05
6.981046e+01    4.567992e-05
7.183418e+01    4.302033e-05
7.391656e+01    4.033373e-05
7.498027e+01    3.902391e-05
7.605930e+01    3.775935e-05
7.715385e+01    3.656645e-05
7.826416e+01    3.541127e-05
7.939044e+01    3.426087e-05
8.053293e+01    3.314644e-05
8.169186e+01    3.203244e-05
8.286748e+01    3.099281e-05
8.406000e+01    2.992949e-05
8.526969e+01    2.893144e-05
8.649679e+01    2.805791e-05
8.774155e+01    2.706996e-05
8.900422e+01    2.619640e-05
9.028506e+01    2.524989e-05
9.158433e+01    2.440562e-05
9.290231e+01    2.357950e-05
9.423924e+01    2.276238e-05
9.559542e+01    2.198028e-05
9.697111e+01    2.120982e-05
9.836660e+01    2.047258e-05
9.978218e+01    1.975758e-05
1.012181e+02    1.906417e-05
1.026747e+02    1.835697e-05
1.041523e+02    1.771659e-05
1.071715e+02    1.644106e-05
1.087138e+02    1.587131e-05
1.102783e+02    1.522780e-05
1.118653e+02    1.472020e-05
1.134751e+02    1.415249e-05
1.151081e+02    1.360918e-05
1.167646e+02    1.311452e-05
1.184450e+02    1.262439e-05
1.218785e+02    1.166579e-05
1.236324e+02    1.121922e-05
1.254116e+02    1.077062e-05
1.272164e+02    1.036538e-05
1.290471e+02    9.941964e-06
1.309042e+02    9.551339e-06
1.327880e+02    9.165030e-06
1.346990e+02    8.798589e-06
1.366374e+02    8.444026e-06
1.386037e+02    8.103310e-06
1.405983e+02    7.766136e-06
1.426216e+02    7.448496e-06
1.446741e+02    7.144478e-06
