# W [GeV]    S_yy [GeV^-1]
1.000000e+01    7.754492e-04
1.047129e+01    7.288836e-04
1.096478e+01    6.870079e-04
1.148154e+01    6.467027e-04
1.202264e+01    6.092724e-04
1.258925e+01    5.720165e-04
1.318257e+01    5.381159e-04
1.380384e+01    5.059144e-04
1.445440e+01    4.751664e-04
1.513561e+01    4.462516e-04
1.584893e+01    4.191458e-04
1.659587e+01    3.888579e-04
1.737801e+01    3.656080e-04
1.819701e+01    3.431912e-04
1.905461e+01    3.178310e-04
1.995262e+01    2.974151e-04
2.089296e+01    2.793560e-04
2.187762e+01    2.620774e-04
2.290868e+01    2.459468e-04
2.398833e+01    2.303697e-04
2.511886e+01    2.158377e-04
2.630268e+01    2.021652e-04
2.754229e+01    1.882038e-04
2.884032e+01    1.752895e-04
3.019952e+01    1.629386e-04
3.162278e+01    1.504458e-04
3.311311e+01    1.409008e-04
3.467369e+01    1.310137e-04
3.630781e+01    1.224193e-04
3.801894e+01    1.142160e-04
3.981072e+01    1.062698e-04
4.168694e+01    9.913073e-05
4.365158e+01    9.193070e-05
4.570882e+01    8.467512e-05
4.786301e+01    7.805033e-05
5.011872e+01    7.242235e-05
5.248075e+01    6.691810e-05
5.495409e+01    6.194179e-05
5.754399e+01    5.719809e-05
6.025596e+01    5.297655e-05
6.309573e+01    4.876695e-05
6.606934e+01    4.474644e-05
6.918310e+01    4.116523e-05
7.244360e+01    3.781928e-05
7.585776e+01    3.471931e-05
7.943282e+01    3.187134e-05
8.317638e+01    2.914487e-05
8.709636e+01    2.667053e-05
9.120108e+01    2.432694e-05
9.549926e+01    2.222958e-05
1.000000e+02    2.023323e-05
1.047129e+02    1.842618e-05
1.096478e+02    1.677192e-05
1.148154e+02    1.520359e-05
1.202264e+02    1.375922e-05
1.258925e+02    1.246927e-05
1.318257e+02    1.129238e-05
1.380384e+02    1.018770e-05
1.445440e+02    9.154977e-06
1.513561e+02    8.208021e-06
1.584893e+02    7.326189e-06
1.659587e+02    6.553335e-06
1.737801e+02    5.803192e-06
1.819701e+02    5.155163e-06
1.905461e+02    4.575517e-06
1.995262e+02    4.045147e-06
2.089296e+02    3.569128e-06
2.187762e+02    3.142656e-06
2.290868e+02    2.761794e-06
2.398833e+02    2.408778e-06
2.511886e+02    2.096617e-06
2.630268e+02    1.820381e-06
2.754229e+02    1.572454e-06
2.884032e+02    1.351158e-06
3.019952e+02    1.156391e-06
3.162278e+02    9.862799e-07
3.311311e+02    8.334903e-07
3.467369e+02    7.021588e-07
3.630781e+02    5.871775e-07
3.801894e+02    4.876605e-07
3.981072e+02    4.024100e-07
4.168694e+02    3.296661e-07
4.365158e+02    2.669112e-07
4.570882e+02    2.137410e-07
4.786301e+02    1.699641e-07
5.011872e+02    1.333718e-07
5.248075e+02    1.028250e-07
5.495409e+02    7.811947e-08
5.754399e+02    5.840887e-08
6.025596e+02    4.278959e-08
6.309573e+02    3.071884e-08
6.606934e+02    2.131517e-08
6.918310e+02    1.422821e-08
7.244360e+02    9.169331e-09
7.585776e+02    5.593147e-09
7.943282e+02    3.219756e-09
8.317638e+02    1.730671e-09
8.709636e+02    8.309807e-10
9.120108e+02    3.454946e-10
9.549926e+02    1.196297e-10
1.000000e+03    2.838761e-11
