# W [GeV]    S_yy [GeV^-1]
1.010765e+01    2.912608e-04
1.021646e+01    2.875460e-04
1.032643e+01    2.841995e-04
1.043760e+01    2.806313e-04
1.066352e+01    2.746262e-04
1.077831e+01    2.710204e-04
1.113016e+01    2.621958e-04
1.124997e+01    2.588117e-04
1.174226e+01    2.471126e-04
1.186867e+01    2.439927e-04
1.199643e+01    2.414750e-04
1.212557e+01    2.380688e-04
1.225610e+01    2.357959e-04
1.238804e+01    2.332187e-04
1.265618e+01    2.272836e-04
1.279242e+01    2.249268e-04
1.293013e+01    2.219955e-04
1.306932e+01    2.187078e-04
1.321001e+01    2.147855e-04
1.335222e+01    2.143945e-04
1.349595e+01    2.117821e-04
1.364123e+01    2.094791e-04
1.393650e+01    2.045908e-04
1.408653e+01    2.022710e-04
1.439144e+01    1.974370e-04
1.470295e+01    1.929474e-04
1.518290e+01    1.859010e-04
1.534635e+01    1.837610e-04
1.567853e+01    1.790910e-04
1.584730e+01    1.773547e-04
1.601790e+01    1.750753e-04
1.619033e+01    1.731498e-04
1.654077e+01    1.689059e-04
1.671883e+01    1.670652e-04
1.689881e+01    1.650360e-04
1.708072e+01    1.631771e-04
1.763829e+01    1.573181e-04
1.782817e+01    1.554277e-04
1.821407e+01    1.516547e-04
1.860832e+01    1.478963e-04
1.901111e+01    1.444653e-04
1.921576e+01    1.426629e-04
1.942261e+01    1.408252e-04
1.963170e+01    1.391260e-04
2.005663e+01    1.357997e-04
2.027254e+01    1.340446e-04
2.049077e+01    1.324563e-04
2.071135e+01    1.309180e-04
2.093431e+01    1.294607e-04
2.138744e+01    1.262163e-04
2.161767e+01    1.245782e-04
2.185038e+01    1.229073e-04
2.208560e+01    1.214659e-04
2.232335e+01    1.200199e-04
2.256365e+01    1.183813e-04
2.280655e+01    1.169778e-04
2.305206e+01    1.156001e-04
2.330021e+01    1.141074e-04
2.355103e+01    1.127003e-04
2.380455e+01    1.113022e-04
2.406081e+01    1.098187e-04
2.431982e+01    1.084599e-04
2.458162e+01    1.071206e-04
2.484623e+01    1.057565e-04
2.511370e+01    1.044703e-04
2.538404e+01    1.031709e-04
2.565730e+01    1.018594e-04
2.593349e+01    1.004458e-04
2.621266e+01    9.924897e-05
2.649484e+01    9.799708e-05
2.678005e+01    9.674305e-05
2.706833e+01    9.538524e-05
2.735972e+01    9.431612e-05
2.765424e+01    9.306464e-05
2.795194e+01    9.180812e-05
2.886438e+01    8.835598e-05
2.917510e+01    8.723981e-05
2.980661e+01    8.503800e-05
3.012748e+01    8.380106e-05
3.045180e+01    8.271760e-05
3.077960e+01    8.161573e-05
3.111094e+01    8.049574e-05
3.178435e+01    7.833804e-05
3.212651e+01    7.731702e-05
3.282190e+01    7.533385e-05
3.317523e+01    7.424287e-05
3.353235e+01    7.324391e-05
3.425818e+01    7.126411e-05
3.499972e+01    6.934336e-05
3.653129e+01    6.558569e-05
3.692454e+01    6.465773e-05
3.732203e+01    6.379519e-05
3.772380e+01    6.287087e-05
3.854035e+01    6.109906e-05
3.937458e+01    5.935480e-05
3.979844e+01    5.851868e-05
4.065990e+01    5.689372e-05
4.109759e+01    5.604099e-05
4.154000e+01    5.526321e-05
4.198717e+01    5.442518e-05
4.243916e+01    5.360809e-05
4.335778e+01    5.202168e-05
4.382452e+01    5.126469e-05
4.477312e+01    4.977127e-05
4.525510e+01    4.899489e-05
4.623467e+01    4.752750e-05
4.673238e+01    4.680752e-05
4.723544e+01    4.607212e-05
4.825788e+01    4.470863e-05
4.877737e+01    4.400116e-05
4.930245e+01    4.329619e-05
4.983318e+01    4.262858e-05
5.036963e+01    4.196434e-05
5.091185e+01    4.129543e-05
5.145991e+01    4.065797e-05
5.201386e+01    4.002563e-05
5.257378e+01    3.936269e-05
5.313973e+01    3.870550e-05
5.371177e+01    3.809269e-05
5.428997e+01    3.746017e-05
5.487439e+01    3.683658e-05
5.546511e+01    3.625527e-05
5.606218e+01    3.566221e-05
5.666568e+01    3.506697e-05
5.789224e+01    3.388670e-05
5.914535e+01    3.277291e-05
5.978204e+01    3.222285e-05
6.107605e+01    3.113599e-05
6.239808e+01    3.004859e-05
6.306978e+01    2.952859e-05
6.374872e+01    2.900281e-05
6.443496e+01    2.850731e-05
6.512860e+01    2.798395e-05
6.582969e+01    2.750009e-05
6.653834e+01    2.699655e-05
6.725461e+01    2.651348e-05
6.797860e+01    2.603666e-05
7.019765e+01    2.464821e-05
7.095332e+01    2.418075e-05
7.171712e+01    2.372150e-05
7.248914e+01    2.327207e-05
7.326947e+01    2.283267e-05
7.405821e+01    2.240134e-05
7.485543e+01    2.191840e-05
7.647572e+01    2.073681e-05
7.729897e+01    2.017704e-05
7.813108e+01    1.960265e-05
7.897215e+01    1.906565e-05
7.982227e+01    1.853278e-05
8.068154e+01    1.801116e-05
8.242794e+01    1.700660e-05
8.331526e+01    1.652906e-05
8.421214e+01    1.605428e-05
8.511867e+01    1.558768e-05
8.603496e+01    1.513673e-05
8.696111e+01    1.469764e-05
8.789723e+01    1.426153e-05
8.884343e+01    1.385001e-05
8.979981e+01    1.343071e-05
9.076649e+01    1.302794e-05
9.174358e+01    1.264187e-05
9.273118e+01    1.226128e-05
9.372942e+01    1.189321e-05
9.473840e+01    1.152819e-05
9.575825e+01    1.117778e-05
9.678907e+01    1.082442e-05
9.783099e+01    1.049063e-05
9.888412e+01    1.015804e-05
9.994859e+01    9.837580e-06
1.010245e+02    9.524420e-06
1.021120e+02    9.223494e-06
1.032113e+02    8.921383e-06
1.043223e+02    8.632517e-06
1.054453e+02    8.349841e-06
1.077277e+02    7.809721e-06
1.088874e+02    7.543765e-06
1.100596e+02    7.295297e-06
1.112443e+02    7.044262e-06
1.124419e+02    6.797617e-06
