# W [GeV]    S_yy [GeV^-1]
1.000000e+01    8.106364e-04
1.047129e+01    7.616583e-04
1.096478e+01    7.155487e-04
1.148154e+01    6.716523e-04
1.202264e+01    6.281779e-04
1.258925e+01    5.859438e-04
1.318257e+01    5.465156e-04
1.380384e+01    5.111592e-04
1.445440e+01    4.789758e-04
1.513561e+01    4.476657e-04
1.584893e+01    4.185524e-04
1.659587e+01    3.902516e-04
1.737801e+01    3.654241e-04
1.819701e+01    3.416681e-04
1.905461e+01    3.190555e-04
1.995262e+01    2.975237e-04
2.089296e+01    2.773969e-04
2.187762e+01    2.584097e-04
2.290868e+01    2.405909e-04
2.398833e+01    2.241652e-04
2.511886e+01    2.088147e-04
2.630268e+01    1.938933e-04
2.754229e+01    1.802078e-04
2.884032e+01    1.672045e-04
3.019952e+01    1.551741e-04
3.162278e+01    1.442610e-04
3.311311e+01    1.336214e-04
3.467369e+01    1.237668e-04
3.630781e+01    1.145648e-04
3.801894e+01    1.061124e-04
3.981072e+01    9.804929e-05
4.168694e+01    9.049004e-05
4.365158e+01    8.350407e-05
4.570882e+01    7.715172e-05
4.786301e+01    7.111705e-05
5.011872e+01    6.541882e-05
5.248075e+01    6.021502e-05
5.495409e+01    5.543362e-05
5.754399e+01    5.093116e-05
6.025596e+01    4.672434e-05
6.309573e+01    4.287046e-05
6.606934e+01    3.926175e-05
6.918310e+01    3.595014e-05
7.244360e+01    3.284860e-05
7.585776e+01    3.001943e-05
7.943282e+01    2.739899e-05
8.317638e+01    2.495526e-05
8.709636e+01    2.272310e-05
9.120108e+01    2.065133e-05
9.549926e+01    1.875715e-05
1.000000e+02    1.700903e-05
1.047129e+02    1.541863e-05
1.096478e+02    1.395290e-05
1.148154e+02    1.259188e-05
1.202264e+02    1.135196e-05
1.258925e+02    1.023579e-05
1.318257e+02    9.214089e-06
1.380384e+02    8.270763e-06
1.445440e+02    7.416061e-06
1.513561e+02    6.631870e-06
1.584893e+02    5.909718e-06
1.659587e+02    5.256663e-06
1.737801e+02    4.673954e-06
1.819701e+02    4.140448e-06
1.905461e+02    3.658209e-06
1.995262e+02    3.227031e-06
2.089296e+02    2.839188e-06
2.187762e+02    2.489572e-06
2.290868e+02    2.176888e-06
2.398833e+02    1.894035e-06
2.511886e+02    1.645623e-06
2.630268e+02    1.424062e-06
2.754229e+02    1.225516e-06
2.884032e+02    1.051148e-06
3.019952e+02    8.966485e-07
3.162278e+02    7.608069e-07
3.311311e+02    6.426761e-07
3.467369e+02    5.398842e-07
3.630781e+02    4.505727e-07
3.801894e+02    3.731647e-07
3.981072e+02    3.068985e-07
4.168694e+02    2.503867e-07
4.365158e+02    2.023836e-07
4.570882e+02    1.621329e-07
4.786301e+02    1.280796e-07
5.011872e+02    9.993887e-08
5.248075e+02    7.674263e-08
5.495409e+02    5.806835e-08
5.754399e+02    4.301637e-08
6.025596e+02    3.123601e-08
6.309573e+02    2.209904e-08
6.606934e+02    1.517039e-08
6.918310e+02    1.004522e-08
7.244360e+02    6.384502e-09
7.585776e+02    3.863602e-09
7.943282e+02    2.179778e-09
8.317638e+02    1.134308e-09
8.709636e+02    5.297112e-10
9.120108e+02    2.156612e-10
9.549926e+02    7.247521e-11
1.000000e+03    1.760792e-11
