# W [GeV]    S_yy [GeV^-1]
1.000000e+01    3.501100e-04
1.015366e+01    3.447133e-04
1.030968e+01    3.391897e-04
1.046809e+01    3.328292e-04
1.062894e+01    3.279477e-04
1.079226e+01    3.225463e-04
1.112648e+01    3.120129e-04
1.129744e+01    3.065514e-04
1.147104e+01    3.022701e-04
1.182627e+01    2.925934e-04
1.219250e+01    2.831777e-04
1.237985e+01    2.783089e-04
1.257007e+01    2.741178e-04
1.276322e+01    2.690890e-04
1.295934e+01    2.647974e-04
1.315847e+01    2.606582e-04
1.336066e+01    2.561966e-04
1.356595e+01    2.517659e-04
1.377440e+01    2.476126e-04
1.398606e+01    2.441880e-04
1.420097e+01    2.400104e-04
1.441917e+01    2.361385e-04
1.464074e+01    2.325172e-04
1.486570e+01    2.285515e-04
1.509413e+01    2.246618e-04
1.532606e+01    2.212560e-04
1.580067e+01    2.136196e-04
1.628998e+01    2.065649e-04
1.654029e+01    2.037096e-04
1.679444e+01    2.000939e-04
1.705250e+01    1.970559e-04
1.731453e+01    1.936667e-04
1.758058e+01    1.901091e-04
1.785072e+01    1.874437e-04
1.812501e+01    1.841254e-04
1.956099e+01    1.697326e-04
2.016674e+01    1.638427e-04
2.047662e+01    1.612786e-04
2.079126e+01    1.586437e-04
2.111073e+01    1.557895e-04
2.143512e+01    1.532272e-04
2.176448e+01    1.507578e-04
2.243848e+01    1.458537e-04
2.278326e+01    1.433993e-04
2.313334e+01    1.410357e-04
2.348881e+01    1.386129e-04
2.384973e+01    1.364670e-04
2.421620e+01    1.339125e-04
2.458830e+01    1.316784e-04
2.496612e+01    1.294801e-04
2.573926e+01    1.252134e-04
2.613476e+01    1.230554e-04
2.653634e+01    1.209455e-04
2.694409e+01    1.189423e-04
2.735811e+01    1.169821e-04
2.777849e+01    1.149392e-04
2.820533e+01    1.128958e-04
2.863872e+01    1.110713e-04
2.907878e+01    1.091823e-04
2.952560e+01    1.072543e-04
3.043993e+01    1.036277e-04
3.090767e+01    1.020635e-04
3.138259e+01    1.002536e-04
3.186480e+01    9.842675e-05
3.235443e+01    9.668040e-05
3.285158e+01    9.499013e-05
3.335637e+01    9.349104e-05
3.438934e+01    9.019427e-05
3.491776e+01    8.868713e-05
3.545430e+01    8.711084e-05
3.599908e+01    8.565025e-05
3.655223e+01    8.410211e-05
3.768417e+01    8.116625e-05
3.885116e+01    7.830636e-05
3.944814e+01    7.693002e-05
4.005429e+01    7.550688e-05
4.129467e+01    7.292981e-05
4.192920e+01    7.155996e-05
4.257347e+01    7.027998e-05
4.322765e+01    6.903866e-05
4.389187e+01    6.781280e-05
4.456630e+01    6.655956e-05
4.525110e+01    6.536487e-05
4.594642e+01    6.415575e-05
4.665242e+01    6.298528e-05
4.736927e+01    6.188101e-05
4.809713e+01    6.069342e-05
4.958659e+01    5.845682e-05
5.034853e+01    5.737909e-05
5.112217e+01    5.630820e-05
5.270530e+01    5.416964e-05
5.351516e+01    5.319370e-05
5.517240e+01    5.116723e-05
5.602016e+01    5.018035e-05
5.688096e+01    4.919382e-05
5.775498e+01    4.825830e-05
5.864242e+01    4.727676e-05
5.954351e+01    4.642118e-05
6.045844e+01    4.546342e-05
6.138743e+01    4.461301e-05
6.233070e+01    4.374022e-05
6.426093e+01    4.198794e-05
6.524835e+01    4.116999e-05
6.625094e+01    4.031926e-05
6.726894e+01    3.951601e-05
6.830258e+01    3.870704e-05
7.041775e+01    3.712023e-05
7.149977e+01    3.633459e-05
7.371395e+01    3.486280e-05
7.484662e+01    3.410970e-05
7.599669e+01    3.339352e-05
7.835013e+01    3.196824e-05
7.955404e+01    3.125861e-05
8.077645e+01    3.058598e-05
8.201764e+01    2.990361e-05
8.327791e+01    2.926859e-05
8.455754e+01    2.862614e-05
8.585683e+01    2.797880e-05
8.717608e+01    2.733638e-05
