# W [GeV]    S_yy [GeV^-1]
1.000000e+01    7.351815e-04
1.047129e+01    6.911392e-04
1.096478e+01    6.560552e-04
1.148154e+01    6.222231e-04
1.202264e+01    5.883896e-04
1.258925e+01    5.570481e-04
1.318257e+01    5.272343e-04
1.380384e+01    4.899170e-04
1.445440e+01    4.635611e-04
1.513561e+01    4.378150e-04
1.584893e+01    4.135420e-04
1.659587e+01    3.907288e-04
1.737801e+01    3.684457e-04
1.819701e+01    3.464024e-04
1.905461e+01    3.263369e-04
1.995262e+01    3.069299e-04
2.089296e+01    2.878168e-04
2.187762e+01    2.699278e-04
2.290868e+01    2.533039e-04
2.398833e+01    2.363979e-04
2.511886e+01    2.199277e-04
2.630268e+01    2.037298e-04
2.754229e+01    1.902645e-04
2.884032e+01    1.775742e-04
3.019952e+01    1.652650e-04
3.162278e+01    1.541040e-04
3.311311e+01    1.428858e-04
3.467369e+01    1.321500e-04
3.630781e+01    1.231759e-04
3.801894e+01    1.144281e-04
3.981072e+01    1.064870e-04
4.168694e+01    9.874282e-05
4.365158e+01    9.158924e-05
4.570882e+01    8.462160e-05
4.786301e+01    7.849332e-05
5.011872e+01    7.234347e-05
5.248075e+01    6.695790e-05
5.495409e+01    6.151766e-05
5.754399e+01    5.677538e-05
6.025596e+01    5.203028e-05
6.309573e+01    4.784244e-05
6.606934e+01    4.389115e-05
6.918310e+01    4.038447e-05
7.244360e+01    3.693118e-05
7.585776e+01    3.377474e-05
7.943282e+01    3.066123e-05
8.317638e+01    2.804809e-05
8.709636e+01    2.561826e-05
9.120108e+01    2.326996e-05
9.549926e+01    2.118666e-05
1.000000e+02    1.916002e-05
1.047129e+02    1.737127e-05
1.096478e+02    1.575500e-05
1.148154e+02    1.422524e-05
1.202264e+02    1.282715e-05
1.258925e+02    1.151333e-05
1.318257e+02    1.034369e-05
1.380384e+02    9.291914e-06
1.445440e+02    8.327135e-06
1.513561e+02    7.459686e-06
1.584893e+02    6.638766e-06
1.659587e+02    5.905772e-06
1.737801e+02    5.259433e-06
1.819701e+02    4.665863e-06
1.905461e+02    4.140664e-06
1.995262e+02    3.655951e-06
2.089296e+02    3.214988e-06
2.187762e+02    2.815107e-06
2.290868e+02    2.454360e-06
2.398833e+02    2.140818e-06
2.511886e+02    1.858495e-06
2.630268e+02    1.608616e-06
2.754229e+02    1.380633e-06
2.884032e+02    1.185369e-06
3.019952e+02    1.011389e-06
3.162278e+02    8.580850e-07
3.311311e+02    7.231889e-07
3.467369e+02    6.048560e-07
3.630781e+02    5.050487e-07
3.801894e+02    4.172325e-07
3.981072e+02    3.436402e-07
4.168694e+02    2.809993e-07
4.365158e+02    2.268439e-07
4.570882e+02    1.809829e-07
4.786301e+02    1.428869e-07
5.011872e+02    1.114998e-07
5.248075e+02    8.512863e-08
5.495409e+02    6.419428e-08
5.754399e+02    4.769042e-08
6.025596e+02    3.473310e-08
6.309573e+02    2.459625e-08
6.606934e+02    1.698377e-08
6.918310e+02    1.132989e-08
7.244360e+02    7.251344e-09
7.585776e+02    4.404198e-09
7.943282e+02    2.525563e-09
8.317638e+02    1.343032e-09
8.709636e+02    6.436834e-10
9.120108e+02    2.644215e-10
9.549926e+02    9.108503e-11
1.000000e+03    2.302789e-11
