# W [GeV]    S_yy [GeV^-1]
1.000000e+01    5.792123e-04
1.021646e+01    5.617105e-04
1.032643e+01    5.533245e-04
1.043760e+01    5.455830e-04
1.054996e+01    5.371804e-04
1.066352e+01    5.294460e-04
1.077831e+01    5.212063e-04
1.089434e+01    5.124319e-04
1.101162e+01    5.055586e-04
1.113016e+01    4.985389e-04
1.124997e+01    4.898223e-04
1.137107e+01    4.825361e-04
1.149348e+01    4.750171e-04
1.161721e+01    4.684378e-04
1.174226e+01    4.611074e-04
1.186867e+01    4.540547e-04
1.199643e+01    4.461912e-04
1.212557e+01    4.396531e-04
1.225610e+01    4.329361e-04
1.238804e+01    4.264941e-04
1.252139e+01    4.209159e-04
1.265618e+01    4.128434e-04
1.279242e+01    4.066813e-04
1.293013e+01    4.002386e-04
1.306932e+01    3.939786e-04
1.321001e+01    3.883217e-04
1.335222e+01    3.816453e-04
1.349595e+01    3.757904e-04
1.364123e+01    3.701875e-04
1.378808e+01    3.638455e-04
1.393650e+01    3.586306e-04
1.408653e+01    3.531090e-04
1.423817e+01    3.474526e-04
1.439144e+01    3.418245e-04
1.454636e+01    3.357387e-04
1.470295e+01    3.305387e-04
1.486122e+01    3.252826e-04
1.502120e+01    3.206244e-04
1.518290e+01    3.154555e-04
1.534635e+01    3.102113e-04
1.551155e+01    3.055674e-04
1.567853e+01    3.008386e-04
1.584730e+01    2.955350e-04
1.601790e+01    2.907995e-04
1.619033e+01    2.862793e-04
1.636461e+01    2.812656e-04
1.654077e+01    2.766125e-04
1.671883e+01    2.720906e-04
1.689881e+01    2.676495e-04
1.708072e+01    2.639786e-04
1.726459e+01    2.591254e-04
1.763829e+01    2.507132e-04
1.782817e+01    2.467358e-04
1.802008e+01    2.424709e-04
1.841014e+01    2.345928e-04
1.860832e+01    2.305251e-04
1.880864e+01    2.269479e-04
1.901111e+01    2.230795e-04
1.921576e+01    2.192972e-04
1.963170e+01    2.123497e-04
1.984303e+01    2.089624e-04
2.005663e+01    2.049692e-04
2.027254e+01    2.015790e-04
2.071135e+01    1.946335e-04
2.093431e+01    1.911689e-04
2.115966e+01    1.883774e-04
2.138744e+01    1.852352e-04
2.161767e+01    1.820218e-04
2.185038e+01    1.785992e-04
2.208560e+01    1.757081e-04
2.232335e+01    1.728458e-04
2.256365e+01    1.700230e-04
2.280655e+01    1.669200e-04
2.330021e+01    1.612323e-04
2.355103e+01    1.583497e-04
2.380455e+01    1.556886e-04
2.431982e+01    1.502135e-04
2.458162e+01    1.473220e-04
2.484623e+01    1.450487e-04
2.511370e+01    1.426280e-04
2.538404e+01    1.400264e-04
2.565730e+01    1.374966e-04
2.593349e+01    1.352234e-04
2.621266e+01    1.325078e-04
2.649484e+01    1.301653e-04
2.678005e+01    1.280605e-04
2.706833e+01    1.257832e-04
2.735972e+01    1.234942e-04
2.765424e+01    1.211690e-04
2.795194e+01    1.190207e-04
2.825284e+01    1.171117e-04
2.855697e+01    1.148532e-04
2.886438e+01    1.127305e-04
2.917510e+01    1.107883e-04
2.948917e+01    1.086647e-04
2.980661e+01    1.067141e-04
3.012748e+01    1.047660e-04
3.045180e+01    1.027401e-04
3.077960e+01    1.010235e-04
3.111094e+01    9.907198e-05
3.144585e+01    9.730270e-05
3.178435e+01    9.563163e-05
3.212651e+01    9.384026e-05
3.247234e+01    9.189622e-05
3.282190e+01    9.023305e-05
3.317523e+01    8.848491e-05
3.353235e+01    8.695418e-05
3.389332e+01    8.534963e-05
3.425818e+01    8.380997e-05
3.499972e+01    8.064991e-05
3.537648e+01    7.917049e-05
3.575730e+01    7.763855e-05
3.614223e+01    7.603179e-05
3.653129e+01    7.465021e-05
3.692454e+01    7.322214e-05
3.732203e+01    7.183110e-05
3.812989e+01    6.919618e-05
3.854035e+01    6.782044e-05
3.937458e+01    6.526420e-05
3.979844e+01    6.389598e-05
4.022686e+01    6.268155e-05
4.109759e+01    6.019992e-05
4.154000e+01    5.902235e-05
4.198717e+01    5.783714e-05
4.243916e+01    5.676747e-05
4.289601e+01    5.562473e-05
4.335778e+01    5.458629e-05
4.382452e+01    5.345860e-05
4.429628e+01    5.234392e-05
4.477312e+01    5.129861e-05
4.525510e+01    5.023750e-05
4.574226e+01    4.922384e-05
4.623467e+01    4.823429e-05
4.723544e+01    4.631091e-05
4.774392e+01    4.539587e-05
4.825788e+01    4.449675e-05
4.877737e+01    4.360911e-05
4.930245e+01    4.263399e-05
4.983318e+01    4.180522e-05
5.091185e+01    4.013549e-05
5.145991e+01    3.918881e-05
5.201386e+01    3.841660e-05
5.257378e+01    3.756762e-05
5.313973e+01    3.677533e-05
5.428997e+01    3.529453e-05
5.487439e+01    3.455641e-05
5.546511e+01    3.378228e-05
5.606218e+01    3.314565e-05
5.666568e+01    3.236579e-05
5.727568e+01    3.169844e-05
5.789224e+01    3.090669e-05
5.851544e+01    3.028550e-05
5.914535e+01    2.961516e-05
5.978204e+01    2.898871e-05
6.042558e+01    2.838943e-05
6.107605e+01    2.775365e-05
6.173353e+01    2.716660e-05
6.239808e+01    2.653407e-05
6.306978e+01    2.596055e-05
6.374872e+01    2.536627e-05
6.443496e+01    2.484004e-05
6.582969e+01    2.370960e-05
6.653834e+01    2.316834e-05
6.725461e+01    2.262888e-05
6.797860e+01    2.215004e-05
6.945003e+01    2.113358e-05
7.019765e+01    2.063077e-05
7.095332e+01    2.020268e-05
7.171712e+01    1.969234e-05
7.248914e+01    1.927283e-05
7.326947e+01    1.878477e-05
7.405821e+01    1.833957e-05
7.485543e+01    1.793421e-05
7.566124e+01    1.749609e-05
7.647572e+01    1.709922e-05
7.729897e+01    1.668632e-05
7.813108e+01    1.629646e-05
7.897215e+01    1.591069e-05
7.982227e+01    1.552786e-05
8.068154e+01    1.513226e-05
8.155007e+01    1.479649e-05
8.242794e+01    1.443917e-05
8.331526e+01    1.407381e-05
8.421214e+01    1.371762e-05
8.511867e+01    1.338342e-05
8.696111e+01    1.274951e-05
8.789723e+01    1.242036e-05
8.884343e+01    1.210915e-05
8.979981e+01    1.179455e-05
9.076649e+01    1.148262e-05
9.174358e+01    1.121835e-05
9.273118e+01    1.091570e-05
9.372942e+01    1.063903e-05
9.575825e+01    1.009241e-05
9.678907e+01    9.844359e-06
9.783099e+01    9.587920e-06
9.888412e+01    9.343311e-06
9.994859e+01    9.094581e-06
1.010245e+02    8.856622e-06
1.021120e+02    8.607506e-06
1.054453e+02    7.944959e-06
1.065804e+02    7.726798e-06
1.077277e+02    7.525646e-06
1.088874e+02    7.318891e-06
1.100596e+02    7.124412e-06
1.112443e+02    6.912301e-06
1.124419e+02    6.725367e-06
1.136523e+02    6.541070e-06
