# W [GeV]    S_yy [GeV^-1]
1.000000e+01    7.429796e-04
1.047129e+01    7.013626e-04
1.096478e+01    6.579740e-04
1.148154e+01    6.177115e-04
1.202264e+01    5.828661e-04
1.258925e+01    5.476506e-04
1.318257e+01    5.170243e-04
1.380384e+01    4.877624e-04
1.445440e+01    4.591938e-04
1.513561e+01    4.329233e-04
1.584893e+01    4.081647e-04
1.659587e+01    3.847832e-04
1.737801e+01    3.616795e-04
1.819701e+01    3.373506e-04
1.905461e+01    3.153194e-04
1.995262e+01    2.966739e-04
2.089296e+01    2.791924e-04
2.187762e+01    2.620582e-04
2.290868e+01    2.430251e-04
2.398833e+01    2.282717e-04
2.511886e+01    2.135949e-04
2.630268e+01    2.001588e-04
2.754229e+01    1.876987e-04
2.884032e+01    1.736291e-04
3.019952e+01    1.616005e-04
3.162278e+01    1.510464e-04
3.311311e+01    1.408257e-04
3.467369e+01    1.308498e-04
3.630781e+01    1.219684e-04
3.801894e+01    1.137719e-04
3.981072e+01    1.061708e-04
4.168694e+01    9.866136e-05
4.365158e+01    9.128300e-05
4.570882e+01    8.451721e-05
4.786301e+01    7.813837e-05
5.011872e+01    7.247501e-05
5.248075e+01    6.668733e-05
5.495409e+01    6.162514e-05
5.754399e+01    5.679957e-05
6.025596e+01    5.262320e-05
6.309573e+01    4.833594e-05
6.606934e+01    4.439204e-05
6.918310e+01    4.071162e-05
7.244360e+01    3.729126e-05
7.585776e+01    3.411889e-05
7.943282e+01    3.137595e-05
8.317638e+01    2.877155e-05
8.709636e+01    2.631609e-05
9.120108e+01    2.404554e-05
9.549926e+01    2.189784e-05
1.000000e+02    1.988325e-05
1.047129e+02    1.807516e-05
1.096478e+02    1.640475e-05
1.148154e+02    1.489782e-05
1.202264e+02    1.344892e-05
1.258925e+02    1.219089e-05
1.318257e+02    1.100228e-05
1.380384e+02    9.897449e-06
1.445440e+02    8.882262e-06
1.513561e+02    7.969568e-06
1.584893e+02    7.114677e-06
1.659587e+02    6.354531e-06
1.737801e+02    5.669401e-06
1.819701e+02    5.027351e-06
1.905461e+02    4.447240e-06
1.995262e+02    3.943138e-06
2.089296e+02    3.469077e-06
2.187762e+02    3.050212e-06
2.290868e+02    2.668564e-06
2.398833e+02    2.332425e-06
2.511886e+02    2.023065e-06
2.630268e+02    1.755828e-06
2.754229e+02    1.515065e-06
2.884032e+02    1.301526e-06
3.019952e+02    1.112860e-06
3.162278e+02    9.486181e-07
3.311311e+02    8.006884e-07
3.467369e+02    6.747043e-07
3.630781e+02    5.638083e-07
3.801894e+02    4.674734e-07
3.981072e+02    3.846003e-07
4.168694e+02    3.140781e-07
4.365158e+02    2.544658e-07
4.570882e+02    2.032132e-07
4.786301e+02    1.604331e-07
5.011872e+02    1.251318e-07
5.248075e+02    9.607897e-08
5.495409e+02    7.275445e-08
5.754399e+02    5.388755e-08
6.025596e+02    3.910061e-08
6.309573e+02    2.775070e-08
6.606934e+02    1.910510e-08
6.918310e+02    1.271137e-08
7.244360e+02    8.172092e-09
7.585776e+02    4.952336e-09
7.943282e+02    2.810729e-09
8.317638e+02    1.482984e-09
8.709636e+02    7.132552e-10
9.120108e+02    2.979095e-10
9.549926e+02    1.025523e-10
1.000000e+03    2.611583e-11
