# W [GeV]    S_yy [GeV^-1]
1.000000e+01    8.038276e-04
1.015366e+01    7.886183e-04
1.030968e+01    7.740380e-04
1.046809e+01    7.572856e-04
1.062894e+01    7.433721e-04
1.079226e+01    7.281710e-04
1.095810e+01    7.138266e-04
1.112648e+01    6.990120e-04
1.129744e+01    6.860748e-04
1.147104e+01    6.723300e-04
1.164730e+01    6.567555e-04
1.182627e+01    6.453703e-04
1.200799e+01    6.325750e-04
1.219250e+01    6.178821e-04
1.237985e+01    6.086559e-04
1.257007e+01    5.956249e-04
1.276322e+01    5.826404e-04
1.295934e+01    5.715641e-04
1.315847e+01    5.602785e-04
1.336066e+01    5.472142e-04
1.356595e+01    5.374624e-04
1.377440e+01    5.252992e-04
1.398606e+01    5.151502e-04
1.420097e+01    5.035495e-04
1.441917e+01    4.939636e-04
1.464074e+01    4.832198e-04
1.486570e+01    4.727071e-04
1.509413e+01    4.637812e-04
1.532606e+01    4.534027e-04
1.556155e+01    4.437692e-04
1.580067e+01    4.350467e-04
1.604346e+01    4.246060e-04
1.628998e+01    4.177543e-04
1.654029e+01    4.085996e-04
1.679444e+01    3.996547e-04
1.705250e+01    3.902385e-04
1.731453e+01    3.824311e-04
1.758058e+01    3.739556e-04
1.785072e+01    3.669778e-04
1.812501e+01    3.580571e-04
1.840351e+01    3.497424e-04
1.868629e+01    3.428652e-04
1.897342e+01    3.357503e-04
1.926496e+01    3.285226e-04
1.956099e+01    3.200648e-04
1.986155e+01    3.139122e-04
2.016674e+01    3.061099e-04
2.047662e+01    3.003408e-04
2.079126e+01    2.936383e-04
2.111073e+01    2.871165e-04
2.143512e+01    2.806365e-04
2.176448e+01    2.748087e-04
2.209891e+01    2.691025e-04
2.278326e+01    2.566091e-04
2.313334e+01    2.507612e-04
2.348881e+01    2.452439e-04
2.384973e+01    2.396180e-04
2.421620e+01    2.342199e-04
2.458830e+01    2.290725e-04
2.496612e+01    2.236441e-04
2.534974e+01    2.189417e-04
2.573926e+01    2.144064e-04
2.694409e+01    1.998461e-04
2.735811e+01    1.951896e-04
2.777849e+01    1.906036e-04
2.820533e+01    1.862280e-04
2.863872e+01    1.817121e-04
2.907878e+01    1.774282e-04
2.952560e+01    1.737078e-04
3.043993e+01    1.655771e-04
3.090767e+01    1.612869e-04
3.138259e+01    1.578377e-04
3.186480e+01    1.542438e-04
3.235443e+01    1.503037e-04
3.285158e+01    1.467137e-04
3.335637e+01    1.433674e-04
3.386892e+01    1.399437e-04
3.438934e+01    1.365661e-04
3.491776e+01    1.331568e-04
3.545430e+01    1.300128e-04
3.599908e+01    1.267848e-04
