# W [GeV]    S_yy [GeV^-1]
1.000000e+01    1.505114e-03
1.015366e+01    1.470448e-03
1.030968e+01    1.437612e-03
1.046809e+01    1.404884e-03
1.062894e+01    1.372749e-03
1.079226e+01    1.340448e-03
1.129744e+01    1.251519e-03
1.147104e+01    1.222637e-03
1.164730e+01    1.194667e-03
1.182627e+01    1.167428e-03
1.200799e+01    1.139799e-03
1.219250e+01    1.113324e-03
1.237985e+01    1.087839e-03
1.257007e+01    1.062824e-03
1.276322e+01    1.038209e-03
1.295934e+01    1.014118e-03
1.315847e+01    9.909349e-04
1.336066e+01    9.675494e-04
1.356595e+01    9.452544e-04
1.377440e+01    9.228917e-04
1.398606e+01    9.015339e-04
1.420097e+01    8.802668e-04
1.464074e+01    8.393224e-04
1.486570e+01    8.194766e-04
1.509413e+01    8.009098e-04
1.532606e+01    7.817288e-04
1.556155e+01    7.626014e-04
1.604346e+01    7.272732e-04
1.654029e+01    6.929703e-04
1.679444e+01    6.765355e-04
1.705250e+01    6.603545e-04
1.731453e+01    6.447932e-04
1.758058e+01    6.290498e-04
1.785072e+01    6.139199e-04
1.812501e+01    5.991489e-04
1.868629e+01    5.706736e-04
1.897342e+01    5.571053e-04
1.956099e+01    5.300285e-04
1.986155e+01    5.171982e-04
2.016674e+01    5.045006e-04
2.047662e+01    4.923243e-04
2.079126e+01    4.802130e-04
2.111073e+01    4.684903e-04
2.143512e+01    4.573159e-04
2.176448e+01    4.458556e-04
2.209891e+01    4.347330e-04
2.243848e+01    4.238290e-04
2.278326e+01    4.135333e-04
2.313334e+01    4.033894e-04
2.348881e+01    3.934221e-04
2.384973e+01    3.834978e-04
2.421620e+01    3.741249e-04
2.496612e+01    3.557473e-04
2.534974e+01    3.465394e-04
2.573926e+01    3.380297e-04
2.613476e+01    3.292808e-04
2.653634e+01    3.210500e-04
2.694409e+01    3.129821e-04
2.735811e+01    3.051297e-04
2.777849e+01    2.973148e-04
2.820533e+01    2.898085e-04
2.863872e+01    2.823771e-04
2.907878e+01    2.751384e-04
2.952560e+01    2.679369e-04
2.997928e+01    2.611879e-04
3.043993e+01    2.543917e-04
3.090767e+01    2.478301e-04
3.138259e+01    2.414396e-04
3.235443e+01    2.291312e-04
3.285158e+01    2.231904e-04
3.335637e+01    2.172802e-04
3.386892e+01    2.115625e-04
3.438934e+01    2.061286e-04
3.491776e+01    2.006734e-04
3.545430e+01    1.952797e-04
3.599908e+01    1.901418e-04
3.655223e+01    1.852383e-04
3.711389e+01    1.803215e-04
3.768417e+01    1.754715e-04
3.826321e+01    1.707796e-04
3.885116e+01    1.662488e-04
3.944814e+01    1.618429e-04
4.066975e+01    1.531832e-04
4.129467e+01    1.490935e-04
4.192920e+01    1.450351e-04
4.257347e+01    1.410600e-04
4.322765e+01    1.372510e-04
4.389187e+01    1.334501e-04
4.456630e+01    1.298679e-04
4.525110e+01    1.262394e-04
4.594642e+01    1.227322e-04
4.665242e+01    1.193876e-04
4.736927e+01    1.160765e-04
4.809713e+01    1.128911e-04
4.883618e+01    1.097377e-04
4.958659e+01    1.066683e-04
5.034853e+01    1.036430e-04
5.190770e+01    9.791294e-05
5.270530e+01    9.519861e-05
5.351516e+01    9.245824e-05
5.433746e+01    8.984749e-05
5.517240e+01    8.728083e-05
5.602016e+01    8.474280e-05
5.688096e+01    8.238611e-05
5.775498e+01    7.997267e-05
5.864242e+01    7.766618e-05
5.954351e+01    7.542010e-05
6.045844e+01    7.325555e-05
6.138743e+01    7.112013e-05
6.233070e+01    6.903981e-05
6.328846e+01    6.697698e-05
6.426093e+01    6.506323e-05
6.524835e+01    6.311184e-05
6.625094e+01    6.123588e-05
6.726894e+01    5.941931e-05
6.830258e+01    5.762313e-05
7.149977e+01    5.261406e-05
7.371395e+01    4.947264e-05
7.484662e+01    4.794620e-05
7.599669e+01    4.649536e-05
7.716444e+01    4.507717e-05
7.835013e+01    4.367463e-05
7.955404e+01    4.232209e-05
8.077645e+01    4.102133e-05
8.201764e+01    3.975493e-05
8.327791e+01    3.850824e-05
8.455754e+01    3.728996e-05
8.585683e+01    3.612858e-05
8.851561e+01    3.388346e-05
8.987572e+01    3.278963e-05
9.125673e+01    3.174413e-05
9.265896e+01    3.071424e-05
9.552839e+01    2.876582e-05
9.699626e+01    2.783223e-05
9.848668e+01    2.692454e-05
1.000000e+02    2.603146e-05
1.015366e+02    2.518302e-05
1.030968e+02    2.435092e-05
1.046809e+02    2.353451e-05
1.062894e+02    2.275530e-05
1.079226e+02    2.198935e-05
1.095810e+02    2.124652e-05
1.112648e+02    2.052485e-05
1.129744e+02    1.983060e-05
1.147104e+02    1.915710e-05
1.164730e+02    1.849658e-05
1.200799e+02    1.723815e-05
1.219250e+02    1.663519e-05
1.237985e+02    1.605527e-05
1.257007e+02    1.549231e-05
1.276322e+02    1.494568e-05
1.295934e+02    1.441417e-05
1.315847e+02    1.390298e-05
1.336066e+02    1.340074e-05
1.356595e+02    1.291871e-05
1.377440e+02    1.245015e-05
1.398606e+02    1.199727e-05
1.441917e+02    1.112918e-05
1.464074e+02    1.072137e-05
1.486570e+02    1.032423e-05
1.509413e+02    9.937450e-06
1.532606e+02    9.559297e-06
1.580067e+02    8.848342e-06
1.604346e+02    8.509162e-06
1.628998e+02    8.183541e-06
1.654029e+02    7.865095e-06
1.679444e+02    7.559787e-06
1.705250e+02    7.262607e-06
1.731453e+02    6.976449e-06
1.785072e+02    6.432288e-06
1.812501e+02    6.173953e-06
1.840351e+02    5.924689e-06
1.868629e+02    5.683572e-06
1.897342e+02    5.451727e-06
1.926496e+02    5.226351e-06
1.956099e+02    5.007552e-06
1.986155e+02    4.801493e-06
2.016674e+02    4.599263e-06
2.047662e+02    4.404639e-06
2.079126e+02    4.217244e-06
2.111073e+02    4.036713e-06
2.143512e+02    3.860257e-06
2.176448e+02    3.692854e-06
2.209891e+02    3.532759e-06
2.243848e+02    3.376000e-06
2.278326e+02    3.225238e-06
2.313334e+02    3.080896e-06
2.348881e+02    2.942161e-06
2.384973e+02    2.809005e-06
2.421620e+02    2.680766e-06
2.458830e+02    2.556766e-06
2.496612e+02    2.438204e-06
2.534974e+02    2.323027e-06
2.573926e+02    2.213941e-06
2.613476e+02    2.107500e-06
2.653634e+02    2.007371e-06
2.694409e+02    1.910543e-06
2.735811e+02    1.816841e-06
2.777849e+02    1.727285e-06
2.820533e+02    1.641898e-06
2.863872e+02    1.559586e-06
2.907878e+02    1.480823e-06
2.952560e+02    1.405379e-06
2.997928e+02    1.332904e-06
3.043993e+02    1.263892e-06
3.090767e+02    1.197747e-06
3.138259e+02    1.134180e-06
3.186480e+02    1.074311e-06
3.235443e+02    1.016020e-06
3.335637e+02    9.084053e-07
3.386892e+02    8.580179e-07
3.438934e+02    8.098020e-07
3.491776e+02    7.637589e-07
3.545430e+02    7.203856e-07
3.599908e+02    6.791194e-07
3.655223e+02    6.389491e-07
3.711389e+02    6.016024e-07
3.826321e+02    5.317121e-07
3.885116e+02    4.992252e-07
3.944814e+02    4.686738e-07
4.005429e+02    4.394164e-07
4.066975e+02    4.116187e-07
4.129467e+02    3.852725e-07
4.192920e+02    3.604941e-07
4.257347e+02    3.368429e-07
4.389187e+02    2.935271e-07
