# W [GeV]    S_yy [GeV^-1]
1.000000e+01    3.385184e-04
1.015366e+01    3.312937e-04
1.030968e+01    3.237331e-04
1.046809e+01    3.180136e-04
1.079226e+01    3.050931e-04
1.095810e+01    2.979391e-04
1.112648e+01    2.926362e-04
1.129744e+01    2.856802e-04
1.147104e+01    2.792435e-04
1.164730e+01    2.741150e-04
1.182627e+01    2.688608e-04
1.200799e+01    2.631773e-04
1.219250e+01    2.569130e-04
1.237985e+01    2.509940e-04
1.257007e+01    2.467291e-04
1.295934e+01    2.356240e-04
1.315847e+01    2.306940e-04
1.336066e+01    2.256404e-04
1.356595e+01    2.207780e-04
1.377440e+01    2.162442e-04
1.398606e+01    2.115927e-04
1.441917e+01    2.027328e-04
1.464074e+01    1.976220e-04
1.486570e+01    1.939580e-04
1.509413e+01    1.895209e-04
1.532606e+01    1.854659e-04
1.556155e+01    1.815474e-04
1.580067e+01    1.771261e-04
1.604346e+01    1.734174e-04
1.628998e+01    1.698112e-04
1.654029e+01    1.657520e-04
1.705250e+01    1.586460e-04
1.731453e+01    1.554622e-04
1.758058e+01    1.517174e-04
1.785072e+01    1.481947e-04
1.812501e+01    1.451955e-04
1.868629e+01    1.384850e-04
1.897342e+01    1.355225e-04
1.926496e+01    1.324341e-04
1.956099e+01    1.294533e-04
1.986155e+01    1.265501e-04
2.016674e+01    1.236051e-04
2.047662e+01    1.206677e-04
2.079126e+01    1.181899e-04
2.111073e+01    1.152201e-04
2.143512e+01    1.129232e-04
2.176448e+01    1.102151e-04
2.209891e+01    1.076654e-04
2.243848e+01    1.052421e-04
2.278326e+01    1.027822e-04
2.313334e+01    1.002917e-04
2.348881e+01    9.813071e-05
2.384973e+01    9.566295e-05
2.421620e+01    9.355463e-05
2.458830e+01    9.143917e-05
2.496612e+01    8.933442e-05
2.534974e+01    8.715975e-05
2.573926e+01    8.513568e-05
2.653634e+01    8.126070e-05
2.694409e+01    7.929561e-05
2.735811e+01    7.744994e-05
2.777849e+01    7.555771e-05
2.820533e+01    7.380391e-05
2.863872e+01    7.204698e-05
2.907878e+01    7.033087e-05
2.952560e+01    6.865799e-05
2.997928e+01    6.705046e-05
3.043993e+01    6.536049e-05
3.090767e+01    6.384270e-05
3.138259e+01    6.229833e-05
3.186480e+01    6.088840e-05
3.235443e+01    5.930799e-05
3.285158e+01    5.785115e-05
3.335637e+01    5.647614e-05
3.386892e+01    5.511848e-05
3.438934e+01    5.373019e-05
3.491776e+01    5.251400e-05
3.545430e+01    5.111384e-05
3.599908e+01    4.993772e-05
3.655223e+01    4.869790e-05
3.711389e+01    4.747307e-05
3.768417e+01    4.624880e-05
3.826321e+01    4.507907e-05
3.885116e+01    4.402401e-05
3.944814e+01    4.286019e-05
4.005429e+01    4.181701e-05
4.066975e+01    4.075846e-05
4.192920e+01    3.876801e-05
4.257347e+01    3.777495e-05
4.322765e+01    3.676223e-05
4.389187e+01    3.581513e-05
4.456630e+01    3.492255e-05
4.525110e+01    3.400059e-05
4.594642e+01    3.314588e-05
4.665242e+01    3.228472e-05
4.736927e+01    3.148953e-05
4.809713e+01    3.069678e-05
4.958659e+01    2.904828e-05
5.034853e+01    2.828541e-05
5.112217e+01    2.759828e-05
5.190770e+01    2.682399e-05
5.270530e+01    2.615551e-05
5.351516e+01    2.544827e-05
5.433746e+01    2.477273e-05
5.517240e+01    2.408580e-05
5.602016e+01    2.342003e-05
