# W [GeV]    S_yy [GeV^-1]
1.000000e+01    2.274308e-03
1.019244e+01    2.226625e-03
1.038858e+01    2.186878e-03
1.058850e+01    2.132614e-03
1.079226e+01    2.086351e-03
1.099995e+01    2.042110e-03
1.121163e+01    1.997126e-03
1.142739e+01    1.961818e-03
1.187144e+01    1.876265e-03
1.209989e+01    1.836613e-03
1.233274e+01    1.789294e-03
1.257007e+01    1.750141e-03
1.281197e+01    1.714791e-03
1.305852e+01    1.678043e-03
1.330982e+01    1.639489e-03
1.382702e+01    1.569339e-03
1.409310e+01    1.535077e-03
1.436431e+01    1.497244e-03
1.464074e+01    1.461917e-03
1.492248e+01    1.430761e-03
1.520965e+01    1.398226e-03
1.580067e+01    1.334771e-03
1.610474e+01    1.305832e-03
1.641466e+01    1.274867e-03
1.705250e+01    1.215171e-03
1.771513e+01    1.158551e-03
1.805604e+01    1.134373e-03
1.840351e+01    1.103340e-03
1.875767e+01    1.076835e-03
1.911864e+01    1.054480e-03
1.948656e+01    1.026278e-03
1.986155e+01    1.004002e-03
2.024377e+01    9.801982e-04
2.063334e+01    9.554516e-04
2.103041e+01    9.322200e-04
2.143512e+01    9.096655e-04
2.184761e+01    8.880095e-04
2.226805e+01    8.684705e-04
2.269657e+01    8.431056e-04
2.313334e+01    8.255771e-04
2.357852e+01    8.038813e-04
2.403226e+01    7.831865e-04
2.496612e+01    7.436534e-04
2.544656e+01    7.257704e-04
2.593626e+01    7.096918e-04
2.643537e+01    6.898523e-04
2.694409e+01    6.715312e-04
2.746260e+01    6.557576e-04
2.799109e+01    6.390448e-04
2.852975e+01    6.224807e-04
2.907878e+01    6.065854e-04
2.963837e+01    5.909640e-04
3.020873e+01    5.775645e-04
3.079006e+01    5.605875e-04
3.138259e+01    5.455160e-04
3.260206e+01    5.191626e-04
3.322945e+01    5.060143e-04
3.386892e+01    4.925102e-04
3.452069e+01    4.784515e-04
3.518500e+01    4.675235e-04
3.586210e+01    4.539855e-04
3.655223e+01    4.419092e-04
3.725564e+01    4.299559e-04
3.797259e+01    4.187867e-04
3.870333e+01    4.071649e-04
3.944814e+01    3.965948e-04
4.098102e+01    3.752606e-04
4.176966e+01    3.640112e-04
4.257347e+01    3.549043e-04
4.339275e+01    3.456976e-04
4.422780e+01    3.363436e-04
4.507892e+01    3.266116e-04
4.594642e+01    3.181973e-04
4.683061e+01    3.085104e-04
4.958659e+01    2.836821e-04
5.054083e+01    2.758322e-04
5.151344e+01    2.681774e-04
5.250476e+01    2.602799e-04
5.351516e+01    2.532479e-04
5.454500e+01    2.458655e-04
5.559466e+01    2.389420e-04
5.666453e+01    2.324042e-04
5.775498e+01    2.256024e-04
5.886641e+01    2.185577e-04
5.999923e+01    2.129141e-04
6.115386e+01    2.067750e-04
6.233070e+01    2.002965e-04
6.353019e+01    1.949227e-04
6.475276e+01    1.891421e-04
6.726894e+01    1.783206e-04
6.856346e+01    1.725811e-04
6.988289e+01    1.677931e-04
7.259842e+01    1.580150e-04
7.541946e+01    1.486615e-04
7.687083e+01    1.444838e-04
7.835013e+01    1.400108e-04
7.985790e+01    1.358109e-04
8.139468e+01    1.319614e-04
8.296104e+01    1.275712e-04
8.455754e+01    1.236811e-04
8.618476e+01    1.198383e-04
8.784329e+01    1.164400e-04
8.953375e+01    1.127596e-04
9.125673e+01    1.095877e-04
9.301287e+01    1.059473e-04
9.480281e+01    1.026008e-04
9.662719e+01    9.932975e-05
9.848668e+01    9.621777e-05
1.003820e+02    9.321270e-05
1.062894e+02    8.470125e-05
1.083349e+02    8.195629e-05
1.104196e+02    7.931749e-05
1.169178e+02    7.192106e-05
1.191678e+02    6.963632e-05
1.214611e+02    6.736376e-05
1.237985e+02    6.519980e-05
1.261808e+02    6.300344e-05
1.286090e+02    6.094976e-05
1.310840e+02    5.897435e-05
1.336066e+02    5.685561e-05
1.361777e+02    5.499977e-05
