# W [GeV]    S_yy [GeV^-1]
1.015366e+01    1.470730e-03
1.030968e+01    1.437208e-03
1.046809e+01    1.404393e-03
1.062894e+01    1.372001e-03
1.079226e+01    1.341570e-03
1.095810e+01    1.310058e-03
1.112648e+01    1.280105e-03
1.129744e+01    1.251441e-03
1.164730e+01    1.194259e-03
1.182627e+01    1.167003e-03
1.200799e+01    1.140441e-03
1.219250e+01    1.114390e-03
1.237985e+01    1.087753e-03
1.257007e+01    1.062409e-03
1.276322e+01    1.038475e-03
1.295934e+01    1.014425e-03
1.315847e+01    9.904218e-04
1.356595e+01    9.447910e-04
1.377440e+01    9.230337e-04
1.398606e+01    9.011353e-04
1.420097e+01    8.797254e-04
1.441917e+01    8.590724e-04
1.464074e+01    8.393856e-04
1.486570e+01    8.199295e-04
1.509413e+01    8.006211e-04
1.532606e+01    7.813961e-04
1.556155e+01    7.628100e-04
1.580067e+01    7.447724e-04
1.604346e+01    7.269055e-04
1.628998e+01    7.098272e-04
1.654029e+01    6.931145e-04
1.679444e+01    6.763401e-04
1.705250e+01    6.603042e-04
1.731453e+01    6.447149e-04
1.758058e+01    6.290925e-04
1.785072e+01    6.137770e-04
1.840351e+01    5.849292e-04
1.868629e+01    5.702201e-04
1.926496e+01    5.434630e-04
1.956099e+01    5.301415e-04
1.986155e+01    5.172085e-04
2.047662e+01    4.920960e-04
2.079126e+01    4.802242e-04
2.111073e+01    4.685516e-04
2.143512e+01    4.569865e-04
2.176448e+01    4.458970e-04
2.209891e+01    4.348092e-04
2.243848e+01    4.240350e-04
2.278326e+01    4.136979e-04
2.313334e+01    4.032048e-04
2.348881e+01    3.932560e-04
2.384973e+01    3.834617e-04
2.421620e+01    3.737653e-04
2.458830e+01    3.645762e-04
2.496612e+01    3.556448e-04
2.534974e+01    3.465332e-04
2.573926e+01    3.379287e-04
2.613476e+01    3.293674e-04
2.653634e+01    3.209982e-04
2.694409e+01    3.128604e-04
2.735811e+01    3.050449e-04
2.777849e+01    2.972231e-04
