# W [GeV]    S_yy [GeV^-1]
1.000000e+01    7.253584e-04
1.015366e+01    7.106076e-04
1.030968e+01    6.980365e-04
1.046809e+01    6.827002e-04
1.062894e+01    6.688359e-04
1.079226e+01    6.545567e-04
1.095810e+01    6.416900e-04
1.112648e+01    6.285767e-04
1.129744e+01    6.157547e-04
1.147104e+01    6.020535e-04
1.164730e+01    5.906755e-04
1.182627e+01    5.777587e-04
1.200799e+01    5.671212e-04
1.219250e+01    5.548584e-04
1.237985e+01    5.427354e-04
1.257007e+01    5.313423e-04
1.276322e+01    5.208018e-04
1.295934e+01    5.095117e-04
1.315847e+01    4.995478e-04
1.336066e+01    4.881191e-04
1.356595e+01    4.789674e-04
1.377440e+01    4.676190e-04
1.398606e+01    4.588745e-04
1.420097e+01    4.484957e-04
1.441917e+01    4.382017e-04
1.464074e+01    4.288900e-04
1.486570e+01    4.210557e-04
1.509413e+01    4.108062e-04
1.532606e+01    4.028491e-04
1.556155e+01    3.942083e-04
1.580067e+01    3.852491e-04
1.604346e+01    3.772206e-04
1.628998e+01    3.687121e-04
1.654029e+01    3.607977e-04
1.679444e+01    3.539625e-04
1.705250e+01    3.455802e-04
1.731453e+01    3.383208e-04
1.758058e+01    3.304281e-04
1.785072e+01    3.233518e-04
1.812501e+01    3.159481e-04
1.840351e+01    3.094872e-04
1.868629e+01    3.021982e-04
1.897342e+01    2.964752e-04
1.956099e+01    2.830990e-04
1.986155e+01    2.766276e-04
2.016674e+01    2.703385e-04
2.047662e+01    2.640426e-04
2.079126e+01    2.589388e-04
2.143512e+01    2.470317e-04
2.176448e+01    2.415488e-04
2.209891e+01    2.361273e-04
2.243848e+01    2.308897e-04
2.278326e+01    2.252143e-04
2.313334e+01    2.203975e-04
2.348881e+01    2.150654e-04
2.384973e+01    2.104574e-04
2.421620e+01    2.058776e-04
2.458830e+01    2.008432e-04
2.496612e+01    1.963506e-04
2.573926e+01    1.871842e-04
2.653634e+01    1.784834e-04
2.735811e+01    1.704366e-04
2.777849e+01    1.664398e-04
2.820533e+01    1.627477e-04
2.863872e+01    1.588931e-04
2.907878e+01    1.548955e-04
2.952560e+01    1.513509e-04
3.043993e+01    1.440144e-04
3.138259e+01    1.374236e-04
3.186480e+01    1.340798e-04
3.235443e+01    1.308188e-04
3.285158e+01    1.276442e-04
3.335637e+01    1.247209e-04
3.386892e+01    1.215553e-04
3.438934e+01    1.186109e-04
3.491776e+01    1.157065e-04
3.545430e+01    1.129306e-04
3.599908e+01    1.101032e-04
3.655223e+01    1.073308e-04
3.711389e+01    1.046975e-04
3.768417e+01    1.021890e-04
3.826321e+01    9.949908e-05
3.885116e+01    9.715144e-05
3.944814e+01    9.469120e-05
4.005429e+01    9.227810e-05
4.066975e+01    9.009936e-05
4.129467e+01    8.776555e-05
4.192920e+01    8.554821e-05
4.257347e+01    8.331678e-05
4.322765e+01    8.127864e-05
4.389187e+01    7.918055e-05
4.456630e+01    7.715027e-05
4.525110e+01    7.513181e-05
4.594642e+01    7.326178e-05
4.736927e+01    6.950580e-05
4.809713e+01    6.782842e-05
4.883618e+01    6.598458e-05
4.958659e+01    6.424481e-05
5.034853e+01    6.251296e-05
5.112217e+01    6.095252e-05
5.351516e+01    5.622215e-05
5.433746e+01    5.474681e-05
5.517240e+01    5.325733e-05
5.602016e+01    5.191477e-05
5.688096e+01    5.038975e-05
5.775498e+01    4.909018e-05
5.864242e+01    4.766013e-05
5.954351e+01    4.647428e-05
6.138743e+01    4.392013e-05
6.233070e+01    4.270633e-05
6.328846e+01    4.154427e-05
6.426093e+01    4.038557e-05
6.524835e+01    3.926134e-05
6.830258e+01    3.599564e-05
6.935210e+01    3.500793e-05
7.041775e+01    3.403468e-05
7.149977e+01    3.305386e-05
7.259842e+01    3.211175e-05
7.371395e+01    3.119677e-05
7.484662e+01    3.029599e-05
7.599669e+01    2.941355e-05
7.716444e+01    2.854925e-05
7.835013e+01    2.771544e-05
7.955404e+01    2.689766e-05
8.077645e+01    2.613516e-05
