# W [GeV]    S_yy [GeV^-1]
1.000000e+01    3.357050e-03
1.019244e+01    3.292188e-03
1.038858e+01    3.228117e-03
1.058850e+01    3.164056e-03
1.079226e+01    3.096469e-03
1.099995e+01    3.038635e-03
1.121163e+01    2.965385e-03
1.142739e+01    2.911700e-03
1.164730e+01    2.855168e-03
1.209989e+01    2.730940e-03
1.233274e+01    2.673184e-03
1.257007e+01    2.615958e-03
1.305852e+01    2.506714e-03
1.330982e+01    2.452302e-03
1.356595e+01    2.404748e-03
1.382702e+01    2.355544e-03
1.409310e+01    2.300228e-03
1.436431e+01    2.246007e-03
1.464074e+01    2.198988e-03
1.492248e+01    2.154202e-03
1.520965e+01    2.096972e-03
1.550234e+01    2.053199e-03
1.580067e+01    2.012600e-03
1.610474e+01    1.964185e-03
1.641466e+01    1.918354e-03
1.705250e+01    1.836785e-03
1.771513e+01    1.746973e-03
1.805604e+01    1.711135e-03
1.840351e+01    1.672013e-03
1.875767e+01    1.634267e-03
1.911864e+01    1.598113e-03
1.948656e+01    1.561365e-03
1.986155e+01    1.520017e-03
2.103041e+01    1.412470e-03
2.143512e+01    1.383642e-03
2.184761e+01    1.348623e-03
2.226805e+01    1.316486e-03
2.269657e+01    1.285051e-03
2.313334e+01    1.253367e-03
2.403226e+01    1.192345e-03
2.449474e+01    1.164927e-03
2.496612e+01    1.137417e-03
2.544656e+01    1.107370e-03
2.593626e+01    1.079612e-03
2.643537e+01    1.052245e-03
2.694409e+01    1.027772e-03
2.746260e+01    1.003717e-03
2.799109e+01    9.768781e-04
2.907878e+01    9.292746e-04
2.963837e+01    9.043272e-04
3.020873e+01    8.819078e-04
3.079006e+01    8.571600e-04
3.138259e+01    8.362389e-04
3.198651e+01    8.164764e-04
3.260206e+01    7.927754e-04
3.386892e+01    7.534430e-04
3.452069e+01    7.331901e-04
3.586210e+01    6.932468e-04
3.655223e+01    6.764144e-04
3.725564e+01    6.580691e-04
3.797259e+01    6.412710e-04
3.944814e+01    6.072673e-04
4.098102e+01    5.750482e-04
4.176966e+01    5.576990e-04
4.257347e+01    5.437270e-04
4.339275e+01    5.286704e-04
4.422780e+01    5.149643e-04
4.594642e+01    4.871260e-04
4.683061e+01    4.729199e-04
4.773181e+01    4.593231e-04
4.865036e+01    4.466163e-04
4.958659e+01    4.330220e-04
5.054083e+01    4.223196e-04
5.151344e+01    4.096341e-04
5.250476e+01    3.971334e-04
5.454500e+01    3.752438e-04
5.559466e+01    3.645528e-04
5.666453e+01    3.542488e-04
5.775498e+01    3.435586e-04
5.886641e+01    3.344488e-04
5.999923e+01    3.241216e-04
6.115386e+01    3.140480e-04
6.233070e+01    3.050142e-04
6.353019e+01    2.962195e-04
6.475276e+01    2.868355e-04
6.599886e+01    2.792030e-04
6.726894e+01    2.700207e-04
6.856346e+01    2.627065e-04
6.988289e+01    2.548745e-04
7.122771e+01    2.463826e-04
7.259842e+01    2.390764e-04
7.399550e+01    2.323820e-04
7.541946e+01    2.253810e-04
7.687083e+01    2.183002e-04
7.835013e+01    2.113082e-04
7.985790e+01    2.052330e-04
8.139468e+01    1.987189e-04
8.296104e+01    1.920593e-04
8.455754e+01    1.861824e-04
8.618476e+01    1.803224e-04
8.953375e+01    1.694396e-04
9.125673e+01    1.640605e-04
9.301287e+01    1.587622e-04
9.480281e+01    1.534959e-04
9.848668e+01    1.438596e-04
1.003820e+02    1.392469e-04
1.023137e+02    1.348583e-04
1.042826e+02    1.302374e-04
1.062894e+02    1.259510e-04
1.083349e+02    1.222582e-04
1.104196e+02    1.179182e-04
1.125446e+02    1.140827e-04
1.147104e+02    1.101871e-04
1.169178e+02    1.065642e-04
1.214611e+02    9.934949e-05
1.237985e+02    9.588834e-05
1.286090e+02    8.964268e-05
1.310840e+02    8.643316e-05
1.336066e+02    8.343248e-05
1.361777e+02    8.075793e-05
1.387983e+02    7.782907e-05
1.414693e+02    7.515973e-05
1.441917e+02    7.251031e-05
1.469666e+02    7.011408e-05
1.497948e+02    6.751432e-05
1.526774e+02    6.519181e-05
1.556155e+02    6.281782e-05
1.586102e+02    6.064473e-05
1.647735e+02    5.639228e-05
1.679444e+02    5.435698e-05
1.711763e+02    5.239988e-05
1.744704e+02    5.035113e-05
1.778279e+02    4.848063e-05
1.812501e+02    4.681438e-05
1.847380e+02    4.501810e-05
1.882931e+02    4.337294e-05
1.919166e+02    4.174180e-05
1.993742e+02    3.874497e-05
2.032109e+02    3.720534e-05
2.071215e+02    3.578429e-05
2.111073e+02    3.437127e-05
2.151699e+02    3.302871e-05
2.193106e+02    3.177422e-05
2.235310e+02    3.060051e-05
2.278326e+02    2.935828e-05
