# W [GeV]    S_yy [GeV^-1]
1.000000e+01    8.052546e-04
1.015366e+01    7.892330e-04
1.030968e+01    7.716856e-04
1.046809e+01    7.576221e-04
1.062894e+01    7.458847e-04
1.079226e+01    7.283332e-04
1.095810e+01    7.134462e-04
1.112648e+01    7.000747e-04
1.129744e+01    6.852944e-04
1.147104e+01    6.723795e-04
1.164730e+01    6.585534e-04
1.182627e+01    6.467494e-04
1.200799e+01    6.323676e-04
1.219250e+01    6.213174e-04
1.237985e+01    6.078787e-04
1.257007e+01    5.946681e-04
1.276322e+01    5.837151e-04
1.295934e+01    5.698356e-04
1.315847e+01    5.592360e-04
1.336066e+01    5.470838e-04
1.356595e+01    5.369325e-04
1.377440e+01    5.252512e-04
1.398606e+01    5.141701e-04
1.420097e+01    5.040520e-04
1.441917e+01    4.937876e-04
1.464074e+01    4.842816e-04
1.486570e+01    4.738596e-04
1.509413e+01    4.631004e-04
1.532606e+01    4.535369e-04
1.556155e+01    4.448494e-04
1.580067e+01    4.339498e-04
1.604346e+01    4.259519e-04
1.628998e+01    4.167993e-04
1.654029e+01    4.076795e-04
1.679444e+01    3.987355e-04
1.705250e+01    3.910883e-04
1.758058e+01    3.737824e-04
1.812501e+01    3.574536e-04
1.840351e+01    3.503778e-04
1.868629e+01    3.428408e-04
1.897342e+01    3.355492e-04
1.926496e+01    3.285700e-04
1.956099e+01    3.214476e-04
1.986155e+01    3.137666e-04
2.016674e+01    3.064726e-04
2.047662e+01    2.998477e-04
2.079126e+01    2.934513e-04
2.111073e+01    2.868111e-04
2.143512e+01    2.811291e-04
2.176448e+01    2.750255e-04
2.209891e+01    2.684375e-04
2.243848e+01    2.624318e-04
2.278326e+01    2.571477e-04
2.348881e+01    2.459563e-04
2.384973e+01    2.398145e-04
2.421620e+01    2.343947e-04
2.458830e+01    2.287932e-04
2.496612e+01    2.240757e-04
2.534974e+01    2.192195e-04
2.573926e+01    2.142110e-04
2.613476e+01    2.090209e-04
2.653634e+01    2.043038e-04
2.694409e+01    1.995651e-04
2.735811e+01    1.947823e-04
2.777849e+01    1.904105e-04
2.863872e+01    1.817267e-04
2.952560e+01    1.730518e-04
3.043993e+01    1.650658e-04
3.090767e+01    1.613762e-04
3.138259e+01    1.576577e-04
3.186480e+01    1.540825e-04
3.235443e+01    1.503653e-04
3.285158e+01    1.468367e-04
3.386892e+01    1.398690e-04
3.438934e+01    1.365297e-04
3.545430e+01    1.299239e-04
3.599908e+01    1.268716e-04
3.655223e+01    1.238425e-04
3.711389e+01    1.209566e-04
3.768417e+01    1.175151e-04
3.885116e+01    1.121123e-04
3.944814e+01    1.093843e-04
4.005429e+01    1.067985e-04
4.066975e+01    1.041386e-04
4.129467e+01    1.013705e-04
4.192920e+01    9.888484e-05
4.257347e+01    9.641479e-05
4.322765e+01    9.409320e-05
4.389187e+01    9.171013e-05
4.456630e+01    8.941995e-05
4.594642e+01    8.498502e-05
4.665242e+01    8.272984e-05
4.736927e+01    8.052930e-05
4.809713e+01    7.876019e-05
4.958659e+01    7.470099e-05
5.034853e+01    7.265058e-05
5.112217e+01    7.098037e-05
5.190770e+01    6.896320e-05
5.270530e+01    6.712765e-05
5.351516e+01    6.539305e-05
5.433746e+01    6.370935e-05
5.517240e+01    6.205302e-05
5.688096e+01    5.873925e-05
5.775498e+01    5.713024e-05
5.864242e+01    5.566555e-05
5.954351e+01    5.410236e-05
6.045844e+01    5.276592e-05
6.138743e+01    5.123217e-05
6.233070e+01    4.982374e-05
6.328846e+01    4.867159e-05
6.426093e+01    4.715451e-05
6.524835e+01    4.594769e-05
6.625094e+01    4.462045e-05
6.830258e+01    4.221104e-05
6.935210e+01    4.105837e-05
7.041775e+01    3.992258e-05
7.259842e+01    3.757882e-05
7.371395e+01    3.660634e-05
7.484662e+01    3.559737e-05
7.599669e+01    3.452526e-05
7.716444e+01    3.352757e-05
7.835013e+01    3.258593e-05
7.955404e+01    3.160767e-05
8.077645e+01    3.072509e-05
8.201764e+01    2.982001e-05
8.327791e+01    2.897815e-05
8.585683e+01    2.726780e-05
8.717608e+01    2.649708e-05
8.851561e+01    2.567344e-05
8.987572e+01    2.489219e-05
9.265896e+01    2.343486e-05
9.408273e+01    2.272522e-05
9.552839e+01    2.204452e-05
9.699626e+01    2.132638e-05
9.848668e+01    2.068109e-05
1.000000e+02    2.007698e-05
1.015366e+02    1.945575e-05
1.030968e+02    1.885279e-05
1.046809e+02    1.821076e-05
1.062894e+02    1.767116e-05
1.079226e+02    1.707107e-05
1.095810e+02    1.653705e-05
1.112648e+02    1.603472e-05
1.147104e+02    1.498407e-05
1.164730e+02    1.449136e-05
1.182627e+02    1.404332e-05
1.200799e+02    1.353954e-05
1.219250e+02    1.312697e-05
1.237985e+02    1.270681e-05
1.257007e+02    1.225787e-05
1.276322e+02    1.184546e-05
1.295934e+02    1.144948e-05
1.315847e+02    1.105165e-05
1.336066e+02    1.067064e-05
1.377440e+02    9.952979e-06
1.420097e+02    9.272911e-06
1.441917e+02    8.932496e-06
1.464074e+02    8.632375e-06
1.486570e+02    8.318001e-06
1.509413e+02    8.021702e-06
1.532606e+02    7.732934e-06
1.556155e+02    7.452403e-06
1.604346e+02    6.909708e-06
1.628998e+02    6.655660e-06
1.654029e+02    6.407604e-06
1.679444e+02    6.173406e-06
1.705250e+02    5.935897e-06
1.731453e+02    5.712886e-06
1.758058e+02    5.497206e-06
1.785072e+02    5.281379e-06
1.812501e+02    5.076631e-06
1.840351e+02    4.879058e-06
1.868629e+02    4.684314e-06
1.926496e+02    4.325983e-06
1.956099e+02    4.146879e-06
1.986155e+02    3.985414e-06
2.016674e+02    3.821076e-06
2.047662e+02    3.665913e-06
2.079126e+02    3.509704e-06
2.111073e+02    3.366309e-06
2.143512e+02    3.221596e-06
2.176448e+02    3.089342e-06
2.209891e+02    2.958250e-06
2.243848e+02    2.829479e-06
2.278326e+02    2.706199e-06
2.313334e+02    2.588938e-06
2.348881e+02    2.474874e-06
2.384973e+02    2.365633e-06
2.421620e+02    2.259663e-06
2.496612e+02    2.059090e-06
2.534974e+02    1.963918e-06
2.573926e+02    1.872646e-06
2.613476e+02    1.786236e-06
2.694409e+02    1.621390e-06
2.735811e+02    1.540613e-06
2.820533e+02    1.395724e-06
2.863872e+02    1.327125e-06
2.907878e+02    1.261256e-06
2.952560e+02    1.196838e-06
2.997928e+02    1.134684e-06
3.043993e+02    1.078102e-06
3.090767e+02    1.022265e-06
3.138259e+02    9.682203e-07
3.186480e+02    9.170736e-07
3.235443e+02    8.678344e-07
3.285158e+02    8.207720e-07
3.335637e+02    7.761517e-07
3.386892e+02    7.320145e-07
3.438934e+02    6.915174e-07
3.545430e+02    6.145518e-07
3.599908e+02    5.793569e-07
3.655223e+02    5.453536e-07
3.711389e+02    5.131181e-07
3.768417e+02    4.815845e-07
3.826321e+02    4.524664e-07
3.944814e+02    3.979682e-07
4.005429e+02    3.727203e-07
4.066975e+02    3.487066e-07
4.129467e+02    3.261386e-07
4.192920e+02    3.043490e-07
4.257347e+02    2.838381e-07
4.322765e+02    2.645083e-07
4.389187e+02    2.462736e-07
4.456630e+02    2.289192e-07
4.525110e+02    2.124959e-07
4.594642e+02    1.971720e-07
4.665242e+02    1.827159e-07
4.736927e+02    1.690889e-07
4.809713e+02    1.561338e-07
4.958659e+02    1.326281e-07
5.112217e+02    1.120423e-07
5.190770e+02    1.026700e-07
5.270530e+02    9.411817e-08
5.351516e+02    8.592355e-08
5.433746e+02    7.835058e-08
5.517240e+02    7.132325e-08
5.602016e+02    6.477146e-08
5.688096e+02    5.868702e-08
5.775498e+02    5.310789e-08
5.864242e+02    4.787788e-08
5.954351e+02    4.305439e-08
6.045844e+02    3.867959e-08
6.138743e+02    3.461705e-08
6.233070e+02    3.088965e-08
6.328846e+02    2.750533e-08
6.426093e+02    2.438505e-08
6.524835e+02    2.156779e-08
6.625094e+02    1.898147e-08
6.726894e+02    1.668041e-08
6.830258e+02    1.457611e-08
6.935210e+02    1.268179e-08
7.041775e+02    1.099187e-08
7.149977e+02    9.480554e-09
7.259842e+02    8.130895e-09
7.371395e+02    6.937101e-09
7.484662e+02    5.887268e-09
7.599669e+02    4.962749e-09
7.835013e+02    3.452769e-09
8.077645e+02    2.330728e-09
8.201764e+02    1.887624e-09
8.327791e+02    1.512125e-09
8.455754e+02    1.199414e-09
8.585683e+02    9.391674e-10
8.717608e+02    7.251656e-10
8.851561e+02    5.518981e-10
8.987572e+02    4.127270e-10
9.125673e+02    3.030037e-10
9.265896e+02    2.177265e-10
9.408273e+02    1.527156e-10
9.552839e+02    1.041334e-10
9.699626e+02    6.865205e-11
1.000000e+03    2.648279e-11
