# W [GeV]    S_yy [GeV^-1]
1.000000e+01    2.945936e-04
1.010765e+01    2.908835e-04
1.021646e+01    2.879682e-04
1.032643e+01    2.840452e-04
1.043760e+01    2.810054e-04
1.054996e+01    2.778984e-04
1.066352e+01    2.747056e-04
1.089434e+01    2.683653e-04
1.101162e+01    2.649480e-04
1.113016e+01    2.616195e-04
1.124997e+01    2.589017e-04
1.137107e+01    2.562310e-04
1.149348e+01    2.528079e-04
1.161721e+01    2.498863e-04
1.174226e+01    2.473502e-04
1.186867e+01    2.439279e-04
1.199643e+01    2.411037e-04
1.212557e+01    2.382802e-04
1.225610e+01    2.360305e-04
1.252139e+01    2.302692e-04
1.279242e+01    2.247120e-04
1.293013e+01    2.222583e-04
1.321001e+01    2.169712e-04
1.378808e+01    2.067152e-04
1.393650e+01    2.044819e-04
1.423817e+01    2.000538e-04
1.439144e+01    1.971920e-04
1.454636e+01    1.953279e-04
1.470295e+01    1.927090e-04
1.486122e+01    1.903613e-04
1.502120e+01    1.882157e-04
1.518290e+01    1.861968e-04
1.567853e+01    1.795970e-04
1.584730e+01    1.773674e-04
1.601790e+01    1.752263e-04
1.619033e+01    1.731196e-04
1.636461e+01    1.710630e-04
1.654077e+01    1.690523e-04
1.671883e+01    1.668813e-04
1.708072e+01    1.630401e-04
1.726459e+01    1.610026e-04
1.745044e+01    1.589789e-04
1.763829e+01    1.572911e-04
1.782817e+01    1.554099e-04
1.821407e+01    1.515462e-04
1.860832e+01    1.457232e-04
1.880864e+01    1.460001e-04
1.942261e+01    1.408723e-04
1.984303e+01    1.373223e-04
2.005663e+01    1.358472e-04
2.027254e+01    1.340661e-04
2.049077e+01    1.325692e-04
2.071135e+01    1.308330e-04
2.093431e+01    1.292403e-04
2.115966e+01    1.277114e-04
2.138744e+01    1.262391e-04
2.185038e+01    1.230632e-04
2.208560e+01    1.215665e-04
2.232335e+01    1.200303e-04
2.256365e+01    1.184284e-04
2.280655e+01    1.170079e-04
2.305206e+01    1.156449e-04
2.355103e+01    1.127127e-04
2.380455e+01    1.112868e-04
2.406081e+01    1.098690e-04
2.431982e+01    1.084607e-04
2.458162e+01    1.070600e-04
2.484623e+01    1.058134e-04
2.538404e+01    1.031368e-04
2.565730e+01    1.018661e-04
2.593349e+01    1.006039e-04
2.621266e+01    9.913483e-05
2.649484e+01    9.786638e-05
2.678005e+01    9.671973e-05
2.706833e+01    9.554349e-05
2.765424e+01    9.307646e-05
2.795194e+01    9.184643e-05
2.825284e+01    9.067080e-05
2.855697e+01    8.950659e-05
2.886438e+01    8.832514e-05
2.917510e+01    8.718183e-05
2.948917e+01    8.599415e-05
2.980661e+01    8.488228e-05
3.012748e+01    8.386855e-05
3.045180e+01    8.258802e-05
3.077960e+01    8.160138e-05
3.111094e+01    8.050925e-05
3.178435e+01    7.837957e-05
3.212651e+01    7.732414e-05
3.247234e+01    7.629397e-05
3.282190e+01    7.524338e-05
3.317523e+01    7.424804e-05
3.353235e+01    7.330571e-05
3.389332e+01    7.232491e-05
3.425818e+01    7.130638e-05
3.462696e+01    7.026593e-05
3.537648e+01    6.840228e-05
3.575730e+01    6.740591e-05
3.614223e+01    6.644005e-05
3.653129e+01    6.559408e-05
3.692454e+01    6.468310e-05
3.732203e+01    6.375078e-05
3.772380e+01    6.286846e-05
3.812989e+01    6.198157e-05
3.854035e+01    6.109983e-05
3.937458e+01    5.937439e-05
3.979844e+01    5.854419e-05
4.022686e+01    5.768811e-05
4.065990e+01    5.685417e-05
4.154000e+01    5.522034e-05
4.198717e+01    5.442631e-05
4.243916e+01    5.362057e-05
4.289601e+01    5.284090e-05
4.335778e+01    5.203818e-05
4.477312e+01    4.973387e-05
4.525510e+01    4.904109e-05
4.574226e+01    4.827155e-05
4.623467e+01    4.755464e-05
4.723544e+01    4.611662e-05
4.774392e+01    4.538863e-05
4.825788e+01    4.466988e-05
4.877737e+01    4.399633e-05
4.930245e+01    4.331155e-05
4.983318e+01    4.261411e-05
5.036963e+01    4.194879e-05
5.145991e+01    4.064853e-05
5.201386e+01    4.000109e-05
5.257378e+01    3.935134e-05
5.313973e+01    3.872028e-05
5.371177e+01    3.809147e-05
5.487439e+01    3.686000e-05
5.606218e+01    3.566351e-05
5.666568e+01    3.506688e-05
5.789224e+01    3.390162e-05
5.851544e+01    3.334140e-05
5.914535e+01    3.276567e-05
5.978204e+01    3.220371e-05
6.042558e+01    3.168971e-05
6.107605e+01    3.110674e-05
6.173353e+01    3.058546e-05
6.239808e+01    3.004344e-05
6.306978e+01    2.952146e-05
6.374872e+01    2.900787e-05
6.512860e+01    2.798718e-05
6.582969e+01    2.749294e-05
6.653834e+01    2.700645e-05
6.725461e+01    2.652499e-05
6.797860e+01    2.602545e-05
6.871038e+01    2.558343e-05
6.945003e+01    2.510507e-05
7.019765e+01    2.464256e-05
7.095332e+01    2.417857e-05
7.171712e+01    2.373318e-05
7.248914e+01    2.328366e-05
7.326947e+01    2.282357e-05
7.405821e+01    2.238384e-05
7.485543e+01    2.190504e-05
7.566124e+01    2.132556e-05
7.647572e+01    2.073088e-05
7.729897e+01    2.017119e-05
7.813108e+01    1.961877e-05
7.982227e+01    1.852877e-05
8.068154e+01    1.801042e-05
8.155007e+01    1.750705e-05
8.242794e+01    1.700689e-05
8.331526e+01    1.652410e-05
8.421214e+01    1.604940e-05
8.511867e+01    1.559996e-05
8.603496e+01    1.512438e-05
8.696111e+01    1.469485e-05
8.789723e+01    1.426294e-05
8.884343e+01    1.384346e-05
8.979981e+01    1.343842e-05
9.076649e+01    1.303461e-05
9.174358e+01    1.264110e-05
9.273118e+01    1.226915e-05
9.372942e+01    1.188514e-05
9.473840e+01    1.152872e-05
9.575825e+01    1.117163e-05
9.678907e+01    1.082011e-05
9.783099e+01    1.048479e-05
9.888412e+01    1.016016e-05
9.994859e+01    9.837480e-06
1.021120e+02    9.220028e-06
1.032113e+02    8.919104e-06
1.043223e+02    8.632175e-06
1.065804e+02    8.073445e-06
1.077277e+02    7.805408e-06
1.088874e+02    7.542533e-06
1.100596e+02    7.289429e-06
1.112443e+02    7.043525e-06
1.124419e+02    6.806216e-06
1.136523e+02    6.570772e-06
1.148757e+02    6.338401e-06
1.161123e+02    6.117814e-06
1.173623e+02    5.903722e-06
1.186257e+02    5.691522e-06
1.199027e+02    5.482462e-06
1.211934e+02    5.287197e-06
1.224980e+02    5.096197e-06
1.238167e+02    4.905377e-06
1.251495e+02    4.724452e-06
1.264968e+02    4.542714e-06
1.292349e+02    4.201635e-06
1.306260e+02    4.041399e-06
1.320322e+02    3.882817e-06
1.334535e+02    3.728988e-06
1.348901e+02    3.579017e-06
1.363422e+02    3.436567e-06
1.378099e+02    3.294996e-06
1.392934e+02    3.159114e-06
1.407929e+02    3.028127e-06
1.423085e+02    2.898759e-06
1.438404e+02    2.774336e-06
1.469539e+02    2.538343e-06
1.485358e+02    2.423948e-06
1.550357e+02    2.009276e-06
1.567047e+02    1.912566e-06
1.583916e+02    1.820446e-06
1.618200e+02    1.644022e-06
1.635620e+02    1.560837e-06
1.653227e+02    1.479603e-06
1.689012e+02    1.325570e-06
1.707194e+02    1.250090e-06
1.725572e+02    1.182362e-06
1.762923e+02    1.050203e-06
1.781900e+02    9.879633e-07
1.801082e+02    9.273215e-07
1.840067e+02    8.132374e-07
1.859875e+02    7.584580e-07
1.879897e+02    7.068125e-07
1.962160e+02    5.184430e-07
1.983283e+02    4.763865e-07
2.004632e+02    4.355397e-07
2.026212e+02    3.971087e-07
2.070070e+02    3.209197e-07
2.092354e+02    2.890265e-07
2.114878e+02    2.559644e-07
2.137645e+02    2.251038e-07
2.160656e+02    1.951905e-07
2.183915e+02    1.667093e-07
2.207424e+02    1.397826e-07
2.255205e+02    8.953105e-08
2.304021e+02    4.494524e-08
2.328823e+02    2.478072e-08
2.379232e+02    0.000000e+00
2.404844e+02    0.000000e+00
2.430731e+02    0.000000e+00
2.456898e+02    0.000000e+00
2.483346e+02    0.000000e+00
2.510079e+02    0.000000e+00
2.537099e+02    0.000000e+00
2.564411e+02    0.000000e+00
2.592016e+02    0.000000e+00
2.619919e+02    0.000000e+00
2.648122e+02    0.000000e+00
2.676628e+02    0.000000e+00
2.705442e+02    0.000000e+00
2.734566e+02    0.000000e+00
2.764003e+02    0.000000e+00
2.793757e+02    0.000000e+00
2.823831e+02    0.000000e+00
2.854229e+02    0.000000e+00
2.884954e+02    0.000000e+00
2.916010e+02    0.000000e+00
2.947401e+02    0.000000e+00
2.979129e+02    0.000000e+00
3.011199e+02    0.000000e+00
3.043614e+02    0.000000e+00
3.076378e+02    0.000000e+00
3.109495e+02    0.000000e+00
3.142968e+02    0.000000e+00
3.176801e+02    0.000000e+00
3.210999e+02    0.000000e+00
3.245565e+02    0.000000e+00
3.280503e+02    0.000000e+00
3.315817e+02    0.000000e+00
3.351511e+02    0.000000e+00
3.387590e+02    0.000000e+00
3.424057e+02    0.000000e+00
3.460916e+02    0.000000e+00
3.498172e+02    0.000000e+00
3.535830e+02    0.000000e+00
3.573892e+02    0.000000e+00
3.612364e+02    0.000000e+00
3.651251e+02    0.000000e+00
3.690556e+02    0.000000e+00
3.730284e+02    0.000000e+00
3.770440e+02    0.000000e+00
3.811028e+02    0.000000e+00
3.852053e+02    0.000000e+00
3.893520e+02    0.000000e+00
3.935433e+02    0.000000e+00
3.977798e+02    0.000000e+00
4.020618e+02    0.000000e+00
4.063899e+02    0.000000e+00
4.107646e+02    0.000000e+00
4.151865e+02    0.000000e+00
4.196559e+02    0.000000e+00
4.241734e+02    0.000000e+00
4.287396e+02    0.000000e+00
4.333549e+02    0.000000e+00
4.380199e+02    0.000000e+00
4.427351e+02    0.000000e+00
4.475010e+02    0.000000e+00
4.523183e+02    0.000000e+00
4.571874e+02    0.000000e+00
4.621090e+02    0.000000e+00
4.670835e+02    0.000000e+00
4.721116e+02    0.000000e+00
4.771938e+02    0.000000e+00
4.823307e+02    0.000000e+00
4.875229e+02    0.000000e+00
4.927710e+02    0.000000e+00
4.980756e+02    0.000000e+00
5.034373e+02    0.000000e+00
5.088567e+02    0.000000e+00
5.143345e+02    0.000000e+00
5.198712e+02    0.000000e+00
5.254676e+02    0.000000e+00
5.311241e+02    0.000000e+00
5.368416e+02    0.000000e+00
5.426206e+02    0.000000e+00
5.484618e+02    0.000000e+00
5.543659e+02    0.000000e+00
5.603336e+02    0.000000e+00
5.663655e+02    0.000000e+00
5.724623e+02    0.000000e+00
5.786248e+02    0.000000e+00
5.848536e+02    0.000000e+00
5.911494e+02    0.000000e+00
5.975130e+02    0.000000e+00
6.039452e+02    0.000000e+00
6.104465e+02    0.000000e+00
6.170179e+02    0.000000e+00
6.236600e+02    0.000000e+00
6.303736e+02    0.000000e+00
6.371595e+02    0.000000e+00
6.440184e+02    0.000000e+00
